image_name,tags
test_5633,primary agriculture
test_5634,water
test_5635,primary clear road
test_5636,primary clear
test_5637,primary agriculture partly_cloudy
test_5638,road
test_5639,primary partly_cloudy
test_5640,primary clear water
test_5641,primary clear
test_5642,primary clear
test_5643,primary clear
test_5644,primary clear
test_5645,primary
test_5646,primary partly_cloudy
test_5647,primary clear
test_5648,primary clear
test_5649,primary clear water
test_5650,primary clear
test_5651,primary road
test_5652,primary agriculture road
test_5653,cloudy
test_5654,primary clear
test_5655,haze primary
test_5656,primary clear water
test_5657,primary clear
test_5658,primary clear
test_5659,primary clear water
test_5660,primary clear
test_5661,water
test_5662,primary partly_cloudy
test_5663,primary clear
test_5664,primary clear
test_5665,cultivation
test_5666,primary clear
test_5667,primary clear
test_5668,primary clear
test_5669,cloudy
test_5670,cloudy
test_5671,primary partly_cloudy
test_5672,primary partly_cloudy
test_5673,primary agriculture
test_5674,cloudy
test_5675,primary clear
test_5676,primary clear
test_5677,primary clear
test_5678,primary agriculture clear
test_5679,primary clear water
test_5680,primary clear
test_5681,agriculture clear
test_5682,cloudy
test_5683,primary agriculture clear road
test_5684,primary agriculture clear
test_5685,primary clear
test_5686,primary clear
test_5687,primary clear
test_5688,primary agriculture
test_5689,habitation
test_5690,primary clear
test_5691,primary partly_cloudy
test_5692,primary partly_cloudy
test_5693,primary clear
test_5694,agriculture road
test_5695,agriculture road
test_5696,primary partly_cloudy
test_5697,primary clear
test_5698,haze primary
test_5699,primary clear
test_5700,primary clear
test_5701,primary clear
test_5702,primary clear
test_5703,cloudy
test_5704,primary clear
test_5705,primary clear
test_5706,primary clear
test_5707,primary agriculture
test_5708,water cloudy
test_5709,primary agriculture clear
test_5710,cloudy
test_5711,haze primary
test_5712,primary clear
test_5713,primary clear
test_5714,primary clear
test_5715,clear bare_ground
test_5716,primary agriculture clear
test_5717,habitation
test_5718,haze primary
test_5719,primary agriculture clear
test_5720,primary clear
test_5721,primary
test_5722,primary partly_cloudy
test_5723,primary clear
test_5724,primary partly_cloudy
test_5725,primary agriculture partly_cloudy
test_5726,primary clear
test_5727,primary clear
test_5728,primary agriculture cultivation
test_5729,primary partly_cloudy
test_5730,primary clear
test_5731,water road partly_cloudy
test_5732,primary clear
test_5733,primary clear
test_5734,agriculture clear
test_5735,primary clear
test_5736,primary
test_5737,primary
test_5738,primary partly_cloudy
test_5739,primary clear
test_5740,primary clear road
test_5741,primary clear
test_5742,primary clear
test_5743,cloudy
test_5744,primary clear
test_5745,primary clear
test_5746,primary clear
test_5747,primary clear
test_5748,haze primary
test_5749,primary clear
test_5750,clear bare_ground
test_5751,primary agriculture clear
test_5752,water
test_5753,primary clear
test_5754,primary clear
test_5755,primary clear water
test_5756,primary clear
test_5757,primary clear
test_5758,primary water
test_5759,primary clear
test_5760,primary clear cultivation
test_5761,primary agriculture
test_5762,primary clear
test_5763,primary clear
test_5764,primary
test_5765,primary clear
test_5766,clear habitation
test_5767,primary clear
test_5768,primary clear
test_5769,cloudy
test_5770,primary clear water road
test_5771,primary partly_cloudy
test_5772,primary clear
test_5773,habitation
test_5774,primary cultivation
test_5775,primary clear
test_5776,primary agriculture clear
test_5777,cloudy
test_5778,primary agriculture clear
test_5779,primary clear
test_5780,cloudy
test_5781,primary agriculture clear
test_5782,primary agriculture clear
test_5783,primary clear
test_5784,haze primary
test_5785,habitation road
test_5786,haze primary
test_5787,primary clear
test_5788,primary clear
test_5789,water road
test_5790,primary partly_cloudy
test_5791,primary clear
test_5792,primary clear
test_5793,primary agriculture
test_5794,primary clear
test_5795,primary partly_cloudy
test_5796,agriculture clear road
test_5797,primary agriculture road
test_5798,cloudy
test_5799,haze primary
test_5800,primary partly_cloudy
test_5801,primary clear
test_5802,primary agriculture clear
test_5803,primary clear
test_5804,primary partly_cloudy
test_5805,primary partly_cloudy
test_5806,primary clear
test_5807,agriculture
test_5808,primary clear
test_5809,primary clear
test_5810,primary clear water
test_5811,partly_cloudy
test_5812,clear water
test_5813,primary clear
test_5814,primary clear
test_5815,clear road
test_5816,primary clear road
test_5817,agriculture
test_5818,haze primary
test_5819,primary clear
test_5820,primary clear
test_5821,primary clear
test_5822,primary clear
test_5823,primary partly_cloudy
test_5824,primary agriculture
test_5825,primary clear
test_5826,clear cultivation
test_5827,primary clear road
test_5828,primary clear
test_5829,primary partly_cloudy
test_5830,primary agriculture clear cultivation
test_5831,water
test_5832,primary clear
test_5833,primary clear
test_5834,haze primary cloudy
test_5835,haze primary cloudy
test_5836,clear cultivation
test_5837,primary partly_cloudy
test_5838,primary partly_cloudy
test_5839,agriculture clear
test_5840,primary clear
test_5841,primary clear road
test_5842,primary clear road
test_5843,primary clear
test_5844,primary cultivation
test_5845,cloudy
test_5846,primary clear road
test_5847,primary agriculture
test_5848,primary clear water
test_5849,partly_cloudy
test_5850,primary clear
test_5851,water
test_5852,primary clear road
test_5853,primary clear
test_5854,agriculture road
test_5855,primary agriculture
test_5856,primary agriculture clear
test_5857,haze primary partly_cloudy
test_5858,primary clear
test_5859,primary agriculture
test_5860,primary clear
test_5861,primary clear
test_5862,primary partly_cloudy
test_5863,primary water
test_5864,primary road
test_5865,primary clear
test_5866,primary clear
test_5867,cloudy
test_5868,primary clear
test_5869,primary clear
test_5870,agriculture
test_5871,primary agriculture partly_cloudy
test_5872,primary partly_cloudy
test_5873,primary clear water
test_5874,primary partly_cloudy
test_5875,primary cloudy
test_5876,primary clear
test_5877,primary clear
test_5878,primary clear
test_5879,primary clear
test_5880,water
test_5881,primary clear
test_5882,primary partly_cloudy
test_5883,primary clear
test_5884,primary clear
test_5885,primary agriculture clear
test_5886,primary clear cultivation
test_5887,primary clear
test_5888,primary agriculture partly_cloudy
test_5889,primary partly_cloudy
test_5890,primary clear
test_5891,primary
test_5892,primary water road
test_5893,primary clear
test_5894,road
test_5895,primary clear
test_5896,primary partly_cloudy
test_5897,primary clear
test_5898,primary clear
test_5899,primary
test_5900,primary clear
test_5901,primary clear water
test_5902,primary partly_cloudy
test_5903,primary clear
test_5904,primary clear
test_5905,water
test_5906,partly_cloudy
test_5907,haze primary
test_5908,primary partly_cloudy
test_5909,primary partly_cloudy
test_5910,primary clear
test_5911,primary clear
test_5912,primary agriculture cultivation
test_5913,primary partly_cloudy
test_5914,primary clear
test_5915,primary agriculture
test_5916,primary agriculture clear
test_5917,primary
test_5918,primary clear
test_5919,partly_cloudy
test_5920,primary clear
test_5921,bare_ground
test_5922,cloudy
test_5923,primary agriculture cultivation
test_5924,primary partly_cloudy
test_5925,primary partly_cloudy
test_5926,habitation
test_5927,partly_cloudy
test_5928,agriculture clear cultivation
test_5929,primary clear
test_5930,primary habitation
test_5931,primary agriculture
test_5932,partly_cloudy
test_5933,primary clear
test_5934,primary water partly_cloudy
test_5935,primary agriculture clear habitation
test_5936,primary agriculture clear
test_5937,primary clear
test_5938,agriculture road
test_5939,primary clear
test_5940,primary agriculture clear
test_5941,primary clear
test_5942,primary clear
test_5943,primary partly_cloudy
test_5944,primary clear
test_5945,primary clear
test_5946,primary clear
test_5947,cloudy
test_5948,primary agriculture clear
test_5949,primary partly_cloudy
test_5950,primary cultivation
test_5951,primary clear
test_5952,haze primary
test_5953,primary clear
test_5954,primary habitation
test_5955,primary clear
test_5956,primary clear
test_5957,primary partly_cloudy
test_5958,water
test_5959,primary agriculture road
test_5960,primary clear
test_5961,primary partly_cloudy
test_5962,agriculture road
test_5963,primary road
test_5964,primary agriculture
test_5965,primary agriculture cultivation
test_5966,cloudy
test_5967,primary clear
test_5968,primary partly_cloudy
test_5969,primary clear
test_5970,water
test_5971,primary clear
test_5972,primary partly_cloudy
test_5973,primary agriculture
test_5974,primary clear
test_5975,primary clear
test_5976,primary partly_cloudy
test_5977,primary clear
test_5978,primary clear
test_5979,primary partly_cloudy
test_5980,primary clear
test_5981,primary clear
test_5982,primary agriculture clear
test_5983,primary agriculture clear
test_5984,primary clear
test_5985,road
test_5986,primary agriculture clear
test_5987,primary clear
test_5988,primary clear
test_5989,primary clear
test_5990,primary partly_cloudy
test_5991,primary clear
test_5992,primary partly_cloudy
test_5993,primary clear
test_5994,primary water
test_5995,primary clear
test_5996,primary clear
test_5997,primary clear
test_5998,primary clear
test_5999,primary clear
test_6000,primary clear
test_6001,road
test_6002,primary clear
test_6003,cloudy
test_6004,primary artisinal_mine
test_6005,primary partly_cloudy
test_6006,primary agriculture clear
test_6007,water artisinal_mine
test_6008,primary clear
test_6009,primary partly_cloudy
test_6010,cloudy
test_6011,cloudy
test_6012,primary clear
test_6013,primary clear
test_6014,primary agriculture clear
test_6015,primary clear
test_6016,partly_cloudy
test_6017,agriculture
test_6018,primary clear
test_6019,primary clear
test_6020,primary clear
test_6021,primary clear water artisinal_mine
test_6022,cloudy
test_6023,primary clear water
test_6024,primary partly_cloudy
test_6025,primary clear
test_6026,primary
test_6027,primary clear cultivation
test_6028,primary clear
test_6029,primary clear
test_6030,agriculture cultivation
test_6031,primary partly_cloudy
test_6032,primary
test_6033,primary clear
test_6034,primary clear
test_6035,primary partly_cloudy
test_6036,haze primary
test_6037,cloudy
test_6038,primary agriculture road
test_6039,cloudy
test_6040,primary clear
test_6041,primary agriculture clear
test_6042,primary agriculture clear
test_6043,primary
test_6044,primary agriculture partly_cloudy
test_6045,primary agriculture clear
test_6046,haze primary
test_6047,primary clear
test_6048,primary clear
test_6049,agriculture road
test_6050,primary water
test_6051,primary clear
test_6052,primary agriculture
test_6053,primary partly_cloudy
test_6054,primary clear
test_6055,primary partly_cloudy
test_6056,primary clear
test_6057,haze road
test_6058,primary clear
test_6059,primary partly_cloudy
test_6060,primary water partly_cloudy
test_6061,primary clear
test_6062,primary clear
test_6063,primary clear
test_6064,primary road
test_6065,primary clear
test_6066,habitation road
test_6067,primary agriculture
test_6068,primary clear
test_6069,primary clear road
test_6070,habitation road
test_6071,primary clear
test_6072,primary clear
test_6073,primary clear
test_6074,habitation road
test_6075,primary partly_cloudy
test_6076,primary clear
test_6077,partly_cloudy
test_6078,primary clear
test_6079,primary clear
test_6080,primary clear
test_6081,primary partly_cloudy
test_6082,primary clear
test_6083,primary clear
test_6084,primary water
test_6085,primary clear water
test_6086,primary agriculture clear
test_6087,primary agriculture cultivation
test_6088,primary clear
test_6089,primary clear
test_6090,primary clear
test_6091,primary clear
test_6092,primary clear
test_6093,primary clear
test_6094,primary habitation
test_6095,primary water
test_6096,water
test_6097,primary clear road
test_6098,primary clear
test_6099,primary clear
test_6100,primary clear
test_6101,water
test_6102,primary partly_cloudy
test_6103,primary
test_6104,haze water
test_6105,primary clear
test_6106,clear
test_6107,primary
test_6108,primary clear
test_6109,primary partly_cloudy
test_6110,primary clear
test_6111,water
test_6112,primary clear
test_6113,primary clear
test_6114,primary clear
test_6115,clear
test_6116,agriculture road
test_6117,primary
test_6118,primary clear
test_6119,primary clear
test_6120,primary
test_6121,primary clear water
test_6122,primary clear
test_6123,cloudy
test_6124,primary clear
test_6125,primary clear
test_6126,bare_ground
test_6127,primary clear
test_6128,primary clear
test_6129,primary clear water
test_6130,primary clear
test_6131,primary clear cultivation
test_6132,clear water
test_6133,primary clear
test_6134,primary partly_cloudy
test_6135,primary clear
test_6136,primary clear
test_6137,primary clear
test_6138,primary clear
test_6139,primary partly_cloudy
test_6140,cloudy
test_6141,primary clear
test_6142,primary clear
test_6143,primary clear
test_6144,primary clear
test_6145,primary clear
test_6146,primary clear
test_6147,primary partly_cloudy
test_6148,primary clear
test_6149,primary partly_cloudy
test_6150,primary clear
test_6151,primary clear water
test_6152,cultivation
test_6153,primary clear
test_6154,primary clear
test_6155,primary clear
test_6156,primary clear
test_6157,primary clear water
test_6158,primary clear
test_6159,water
test_6160,primary clear
test_6161,agriculture
test_6162,primary agriculture clear
test_6163,primary clear
test_6164,water
test_6165,primary clear
test_6166,primary clear
test_6167,primary clear
test_6168,primary clear
test_6169,primary clear water
test_6170,primary clear
test_6171,primary clear
test_6172,primary agriculture
test_6173,primary clear
test_6174,primary clear
test_6175,primary habitation
test_6176,primary clear
test_6177,primary agriculture clear
test_6178,primary water
test_6179,primary clear water
test_6180,haze primary
test_6181,primary water
test_6182,primary clear water
test_6183,primary partly_cloudy
test_6184,primary clear
test_6185,primary clear
test_6186,primary partly_cloudy
test_6187,primary clear water
test_6188,primary agriculture clear
test_6189,primary clear water
test_6190,primary clear
test_6191,primary water
test_6192,primary clear
test_6193,primary clear
test_6194,primary clear
test_6195,haze primary
test_6196,primary agriculture partly_cloudy
test_6197,primary
test_6198,primary agriculture clear
test_6199,primary agriculture cultivation
test_6200,primary clear
test_6201,primary agriculture clear
test_6202,primary clear
test_6203,primary clear
test_6204,primary clear
test_6205,primary clear
test_6206,agriculture
test_6207,primary agriculture
test_6208,primary
test_6209,primary clear
test_6210,cultivation
test_6211,primary clear
test_6212,primary water
test_6213,primary partly_cloudy
test_6214,primary clear
test_6215,primary agriculture clear
test_6216,agriculture clear
test_6217,primary agriculture clear
test_6218,primary clear
test_6219,primary clear
test_6220,primary partly_cloudy
test_6221,primary clear
test_6222,primary clear
test_6223,primary clear
test_6224,agriculture clear cultivation
test_6225,primary agriculture partly_cloudy
test_6226,primary agriculture
test_6227,primary partly_cloudy
test_6228,primary agriculture clear
test_6229,primary clear
test_6230,primary clear
test_6231,primary clear
test_6232,primary clear water
test_6233,primary clear
test_6234,primary agriculture clear
test_6235,primary clear
test_6236,primary clear
test_6237,water
test_6238,cloudy
test_6239,primary clear
test_6240,primary clear
test_6241,primary clear
test_6242,primary partly_cloudy
test_6243,primary clear
test_6244,primary clear
test_6245,primary partly_cloudy
test_6246,primary agriculture clear
test_6247,cloudy
test_6248,primary partly_cloudy
test_6249,primary partly_cloudy
test_6250,primary partly_cloudy
test_6251,primary
test_6252,primary clear water
test_6253,primary clear
test_6254,primary water cultivation
test_6255,road
test_6256,haze
test_6257,water
test_6258,primary clear
test_6259,primary clear
test_6260,primary
test_6261,haze primary
test_6262,haze primary
test_6263,primary clear water
test_6264,primary clear
test_6265,partly_cloudy
test_6266,partly_cloudy
test_6267,primary clear road
test_6268,primary clear
test_6269,road
test_6270,primary agriculture road
test_6271,primary clear
test_6272,primary partly_cloudy
test_6273,primary clear
test_6274,primary clear road
test_6275,primary clear
test_6276,primary cultivation
test_6277,primary water partly_cloudy
test_6278,primary clear
test_6279,primary clear
test_6280,primary clear
test_6281,primary clear
test_6282,habitation road
test_6283,primary clear
test_6284,primary clear
test_6285,primary clear
test_6286,primary clear road
test_6287,primary agriculture clear
test_6288,habitation
test_6289,primary clear
test_6290,cultivation
test_6291,primary partly_cloudy
test_6292,primary clear
test_6293,primary clear
test_6294,primary partly_cloudy
test_6295,primary clear
test_6296,cloudy
test_6297,primary water
test_6298,haze primary
test_6299,primary partly_cloudy
test_6300,cloudy
test_6301,primary clear
test_6302,primary clear
test_6303,primary partly_cloudy
test_6304,primary clear
test_6305,primary
test_6306,agriculture partly_cloudy
test_6307,cultivation
test_6308,cloudy
test_6309,habitation road
test_6310,primary clear
test_6311,primary water
test_6312,primary road
test_6313,primary clear
test_6314,primary clear
test_6315,primary clear
test_6316,primary partly_cloudy
test_6317,haze primary
test_6318,primary clear
test_6319,primary partly_cloudy
test_6320,primary agriculture clear
test_6321,primary
test_6322,primary clear
test_6323,primary clear
test_6324,primary clear
test_6325,primary water
test_6326,primary clear
test_6327,clear water
test_6328,primary partly_cloudy
test_6329,primary clear
test_6330,primary clear
test_6331,primary clear water
test_6332,primary partly_cloudy
test_6333,primary clear
test_6334,primary agriculture water
test_6335,primary clear
test_6336,primary clear
test_6337,primary clear water
test_6338,primary clear water
test_6339,agriculture
test_6340,primary partly_cloudy
test_6341,primary clear
test_6342,primary clear
test_6343,primary clear
test_6344,primary clear
test_6345,primary clear
test_6346,primary partly_cloudy
test_6347,primary clear
test_6348,water
test_6349,agriculture cultivation
test_6350,primary road
test_6351,cultivation
test_6352,primary partly_cloudy
test_6353,primary clear
test_6354,clear water
test_6355,primary clear
test_6356,primary partly_cloudy
test_6357,primary partly_cloudy
test_6358,primary clear
test_6359,primary clear
test_6360,habitation
test_6361,primary
test_6362,cloudy
test_6363,cloudy
test_6364,primary partly_cloudy
test_6365,primary partly_cloudy
test_6366,primary partly_cloudy
test_6367,primary partly_cloudy
test_6368,clear road
test_6369,primary clear
test_6370,primary clear
test_6371,water road
test_6372,primary agriculture clear
test_6373,primary clear
test_6374,primary clear
test_6375,water
test_6376,primary clear
test_6377,primary clear
test_6378,water partly_cloudy
test_6379,primary clear
test_6380,primary clear
test_6381,primary clear
test_6382,haze primary agriculture
test_6383,primary clear water
test_6384,primary clear
test_6385,primary clear habitation
test_6386,primary clear
test_6387,road
test_6388,primary
test_6389,primary clear
test_6390,cloudy
test_6391,clear water
test_6392,haze primary
test_6393,primary clear
test_6394,primary
test_6395,primary clear
test_6396,primary clear
test_6397,cloudy
test_6398,primary clear
test_6399,primary partly_cloudy
test_6400,haze primary
test_6401,clear road
test_6402,agriculture road
test_6403,primary clear
test_6404,primary partly_cloudy
test_6405,primary clear water
test_6406,primary clear
test_6407,primary partly_cloudy
test_6408,primary clear
test_6409,primary
test_6410,primary clear
test_6411,primary agriculture clear
test_6412,haze cloudy
test_6413,habitation road
test_6414,primary clear
test_6415,primary agriculture clear
test_6416,cloudy
test_6417,cloudy
test_6418,primary partly_cloudy
test_6419,cloudy
test_6420,primary clear
test_6421,primary clear road
test_6422,water
test_6423,cultivation
test_6424,haze primary
test_6425,primary clear
test_6426,primary agriculture clear
test_6427,primary agriculture clear cultivation
test_6428,partly_cloudy
test_6429,primary clear
test_6430,cloudy
test_6431,primary clear
test_6432,cloudy
test_6433,cloudy
test_6434,primary clear
test_6435,primary clear
test_6436,water
test_6437,cloudy
test_6438,primary clear
test_6439,primary partly_cloudy
test_6440,primary agriculture clear
test_6441,primary clear
test_6442,primary clear cultivation
test_6443,primary clear
test_6444,primary agriculture clear
test_6445,primary clear
test_6446,primary clear
test_6447,clear road
test_6448,primary agriculture clear
test_6449,agriculture road
test_6450,primary partly_cloudy
test_6451,primary clear
test_6452,primary clear
test_6453,primary agriculture clear road
test_6454,primary clear
test_6455,primary water partly_cloudy
test_6456,primary partly_cloudy
test_6457,primary agriculture clear
test_6458,primary clear
test_6459,haze primary
test_6460,primary clear water
test_6461,primary clear
test_6462,primary clear
test_6463,primary clear
test_6464,primary clear
test_6465,primary partly_cloudy
test_6466,primary clear
test_6467,primary clear road
test_6468,primary clear
test_6469,water
test_6470,water artisinal_mine
test_6471,primary clear
test_6472,primary clear
test_6473,primary clear
test_6474,primary partly_cloudy
test_6475,agriculture road
test_6476,primary clear
test_6477,primary water
test_6478,road
test_6479,primary partly_cloudy
test_6480,primary agriculture clear
test_6481,cloudy
test_6482,primary partly_cloudy
test_6483,cloudy
test_6484,primary clear
test_6485,water
test_6486,primary partly_cloudy
test_6487,water
test_6488,primary clear
test_6489,primary clear water road
test_6490,primary agriculture clear
test_6491,agriculture clear cultivation
test_6492,habitation road
test_6493,primary partly_cloudy
test_6494,primary clear
test_6495,haze primary
test_6496,primary clear
test_6497,clear water cloudy
test_6498,clear road
test_6499,primary partly_cloudy
test_6500,primary agriculture clear
test_6501,primary clear
test_6502,clear water
test_6503,cloudy
test_6504,primary clear water
test_6505,primary water
test_6506,primary agriculture clear
test_6507,cloudy partly_cloudy
test_6508,haze primary
test_6509,primary clear
test_6510,primary clear
test_6511,primary clear
test_6512,haze primary agriculture
test_6513,agriculture habitation
test_6514,primary clear
test_6515,primary partly_cloudy
test_6516,haze water
test_6517,primary clear
test_6518,primary clear
test_6519,primary clear cultivation
test_6520,primary clear
test_6521,primary partly_cloudy
test_6522,primary agriculture clear
test_6523,haze primary cloudy
test_6524,primary clear
test_6525,haze primary
test_6526,primary clear
test_6527,primary
test_6528,clear water
test_6529,cloudy
test_6530,primary clear
test_6531,haze primary
test_6532,primary clear
test_6533,primary clear
test_6534,primary clear
test_6535,agriculture clear road
test_6536,cloudy
test_6537,primary clear
test_6538,primary partly_cloudy
test_6539,primary agriculture partly_cloudy
test_6540,primary clear
test_6541,primary water road
test_6542,primary clear
test_6543,primary partly_cloudy
test_6544,primary habitation
test_6545,primary agriculture road
test_6546,primary clear
test_6547,primary clear
test_6548,primary partly_cloudy
test_6549,primary clear
test_6550,primary clear
test_6551,primary agriculture clear
test_6552,primary clear water
test_6553,primary clear water
test_6554,primary water partly_cloudy
test_6555,primary
test_6556,primary clear
test_6557,primary clear
test_6558,primary clear
test_6559,primary partly_cloudy
test_6560,primary agriculture clear water
test_6561,primary
test_6562,primary clear
test_6563,primary clear
test_6564,primary clear water
test_6565,primary water
test_6566,haze primary water
test_6567,primary clear
test_6568,primary clear
test_6569,primary clear
test_6570,primary agriculture
test_6571,partly_cloudy conventional_mine
test_6572,primary clear
test_6573,primary agriculture clear
test_6574,primary partly_cloudy
test_6575,primary
test_6576,agriculture partly_cloudy
test_6577,primary clear
test_6578,agriculture cultivation
test_6579,primary clear
test_6580,primary water
test_6581,primary water
test_6582,agriculture
test_6583,primary clear
test_6584,primary clear
test_6585,cloudy
test_6586,primary partly_cloudy
test_6587,primary clear
test_6588,primary agriculture clear road
test_6589,primary clear
test_6590,primary agriculture
test_6591,primary clear
test_6592,primary clear
test_6593,water
test_6594,primary partly_cloudy
test_6595,primary clear
test_6596,primary partly_cloudy
test_6597,partly_cloudy
test_6598,water
test_6599,haze primary
test_6600,haze primary
test_6601,haze primary
test_6602,primary partly_cloudy
test_6603,primary agriculture
test_6604,primary clear
test_6605,primary cultivation
test_6606,clear bare_ground
test_6607,primary water
test_6608,primary clear selective_logging
test_6609,primary clear
test_6610,primary clear
test_6611,primary clear
test_6612,agriculture clear
test_6613,primary partly_cloudy
test_6614,primary clear
test_6615,primary clear
test_6616,primary clear
test_6617,primary agriculture clear
test_6618,primary agriculture clear cultivation
test_6619,primary clear water
test_6620,primary partly_cloudy
test_6621,primary agriculture partly_cloudy
test_6622,habitation
test_6623,primary agriculture clear
test_6624,primary clear
test_6625,primary clear
test_6626,primary agriculture clear
test_6627,primary clear
test_6628,primary clear
test_6629,primary clear
test_6630,primary clear
test_6631,primary partly_cloudy
test_6632,primary clear
test_6633,primary clear
test_6634,primary clear
test_6635,primary agriculture partly_cloudy
test_6636,cloudy
test_6637,primary agriculture partly_cloudy
test_6638,road
test_6639,primary clear
test_6640,primary clear
test_6641,primary clear
test_6642,primary partly_cloudy
test_6643,primary clear
test_6644,primary
test_6645,primary water partly_cloudy
test_6646,primary partly_cloudy
test_6647,agriculture
test_6648,primary clear
test_6649,primary clear water
test_6650,primary clear
test_6651,primary clear
test_6652,primary agriculture
test_6653,primary agriculture
test_6654,agriculture
test_6655,primary clear
test_6656,primary clear water
test_6657,primary agriculture clear road
test_6658,primary clear
test_6659,primary clear
test_6660,primary agriculture
test_6661,primary clear
test_6662,primary clear
test_6663,haze primary
test_6664,cloudy
test_6665,primary clear
test_6666,primary partly_cloudy
test_6667,primary clear
test_6668,primary
test_6669,primary clear water
test_6670,primary clear
test_6671,primary
test_6672,primary clear
test_6673,primary clear
test_6674,cloudy
test_6675,primary clear
test_6676,primary clear
test_6677,cloudy
test_6678,agriculture
test_6679,primary partly_cloudy
test_6680,primary clear
test_6681,primary clear
test_6682,primary clear road
test_6683,primary agriculture
test_6684,primary clear
test_6685,clear road
test_6686,primary
test_6687,primary clear
test_6688,primary
test_6689,primary partly_cloudy
test_6690,habitation
test_6691,primary clear
test_6692,primary clear
test_6693,primary agriculture clear
test_6694,haze primary cloudy
test_6695,agriculture road
test_6696,primary clear selective_logging
test_6697,cultivation
test_6698,primary partly_cloudy
test_6699,primary clear
test_6700,primary clear
test_6701,haze primary
test_6702,primary agriculture clear road
test_6703,primary clear water
test_6704,primary partly_cloudy
test_6705,primary agriculture
test_6706,primary clear
test_6707,primary clear
test_6708,agriculture
test_6709,primary clear
test_6710,cloudy
test_6711,primary clear
test_6712,haze primary
test_6713,primary clear
test_6714,primary clear
test_6715,primary clear
test_6716,primary clear
test_6717,primary clear
test_6718,primary clear
test_6719,primary partly_cloudy
test_6720,primary road
test_6721,primary road partly_cloudy
test_6722,clear water
test_6723,primary clear cultivation
test_6724,primary clear
test_6725,primary clear
test_6726,primary clear
test_6727,cloudy
test_6728,primary clear
test_6729,artisinal_mine
test_6730,primary partly_cloudy
test_6731,primary clear
test_6732,cultivation
test_6733,primary clear
test_6734,partly_cloudy
test_6735,primary clear
test_6736,primary clear
test_6737,primary partly_cloudy
test_6738,primary clear
test_6739,primary partly_cloudy
test_6740,primary clear
test_6741,primary clear
test_6742,
test_6743,habitation
test_6744,haze primary
test_6745,primary clear
test_6746,primary clear
test_6747,primary clear
test_6748,primary partly_cloudy
test_6749,primary clear
test_6750,primary clear
test_6751,primary clear
test_6752,primary clear
test_6753,water
test_6754,primary water
test_6755,primary clear
test_6756,habitation road
test_6757,primary agriculture clear
test_6758,primary clear
test_6759,primary clear
test_6760,primary clear
test_6761,partly_cloudy
test_6762,primary clear
test_6763,water
test_6764,clear
test_6765,primary agriculture clear
test_6766,water
test_6767,primary partly_cloudy
test_6768,primary clear
test_6769,primary agriculture clear
test_6770,primary clear
test_6771,primary clear
test_6772,primary clear
test_6773,haze primary agriculture
test_6774,primary water
test_6775,primary clear
test_6776,primary partly_cloudy
test_6777,primary clear
test_6778,primary clear
test_6779,primary clear
test_6780,primary agriculture
test_6781,primary clear
test_6782,agriculture cultivation
test_6783,primary clear
test_6784,primary clear
test_6785,primary clear
test_6786,primary clear
test_6787,primary clear
test_6788,primary clear water
test_6789,primary clear
test_6790,primary
test_6791,cloudy
test_6792,primary clear
test_6793,water
test_6794,primary
test_6795,cloudy
test_6796,primary partly_cloudy
test_6797,primary clear
test_6798,cloudy
test_6799,primary agriculture clear
test_6800,primary clear
test_6801,primary clear
test_6802,primary partly_cloudy
test_6803,primary clear
test_6804,primary partly_cloudy
test_6805,primary partly_cloudy
test_6806,primary agriculture road
test_6807,primary partly_cloudy
test_6808,primary clear
test_6809,cloudy
test_6810,primary clear
test_6811,primary clear
test_6812,primary partly_cloudy
test_6813,primary clear
test_6814,water
test_6815,clear water
test_6816,primary clear
test_6817,primary water
test_6818,primary clear
test_6819,primary clear
test_6820,cloudy
test_6821,primary clear
test_6822,primary clear
test_6823,primary clear
test_6824,primary agriculture clear
test_6825,cloudy
test_6826,primary clear
test_6827,haze primary
test_6828,primary clear
test_6829,haze primary
test_6830,primary clear
test_6831,primary partly_cloudy
test_6832,primary clear
test_6833,primary partly_cloudy
test_6834,primary agriculture cultivation
test_6835,clear habitation road
test_6836,primary clear
test_6837,primary clear
test_6838,primary agriculture clear
test_6839,cloudy
test_6840,primary
test_6841,clear water
test_6842,primary clear
test_6843,primary clear
test_6844,primary clear
test_6845,primary agriculture clear
test_6846,primary road
test_6847,primary agriculture clear road
test_6848,primary clear
test_6849,habitation
test_6850,primary clear
test_6851,primary clear
test_6852,primary clear
test_6853,primary agriculture water
test_6854,primary clear
test_6855,primary clear
test_6856,primary partly_cloudy
test_6857,cloudy
test_6858,primary partly_cloudy
test_6859,primary clear
test_6860,primary partly_cloudy
test_6861,primary clear
test_6862,cloudy
test_6863,primary
test_6864,water
test_6865,primary habitation
test_6866,primary partly_cloudy
test_6867,haze primary
test_6868,primary clear
test_6869,primary clear
test_6870,primary clear
test_6871,primary agriculture
test_6872,clear road
test_6873,primary
test_6874,haze primary
test_6875,primary
test_6876,primary clear
test_6877,primary clear
test_6878,primary clear
test_6879,primary clear
test_6880,road partly_cloudy
test_6881,primary clear water
test_6882,primary clear water
test_6883,primary clear
test_6884,clear
test_6885,primary clear water
test_6886,primary clear
test_6887,primary
test_6888,primary clear water
test_6889,cloudy
test_6890,primary partly_cloudy
test_6891,primary clear
test_6892,primary clear
