image_name,tags
file_20420,primary partly_cloudy
file_20421,primary clear
file_20422,primary clear
file_20423,primary clear
file_20424,primary agriculture clear habitation road
file_20425,primary clear
file_20426,primary clear
file_20427,primary clear
file_20428,primary clear
file_20429,primary clear water
file_2043,primary clear
file_20430,primary clear
file_20431,primary clear
file_20432,primary agriculture clear road
file_20433,primary agriculture clear water cultivation
file_20434,primary partly_cloudy
file_20435,haze primary
file_20436,primary clear water habitation
file_20437,primary clear
file_20438,primary partly_cloudy
file_11587,primary clear
file_11588,primary partly_cloudy
file_11589,primary clear
file_1159,primary partly_cloudy
file_11590,primary clear
file_11591,primary clear
file_11592,primary agriculture road partly_cloudy
file_11593,cloudy
file_11594,primary clear
file_11595,primary partly_cloudy
file_11596,primary clear
file_11597,primary clear
file_11598,cloudy
file_11599,clear habitation road
file_116,primary clear
file_1160,haze primary
file_11600,primary agriculture clear road
file_11601,primary clear water road artisinal_mine
file_11602,primary clear water
file_11603,primary
file_11604,primary clear
file_11605,primary clear
file_11606,cloudy
file_11607,primary clear
file_16282,primary agriculture clear cultivation
file_16283,primary clear
file_16284,primary agriculture clear
file_16285,primary clear
file_16286,primary
file_16287,primary clear
file_16288,primary agriculture clear road
file_16289,primary clear
file_1629,primary partly_cloudy
file_16290,primary partly_cloudy
file_16291,primary clear
file_16292,primary
file_16293,primary clear
file_16294,primary clear water cultivation
file_16295,primary clear
file_16296,primary clear
file_16297,primary clear water
file_16298,primary
file_16299,primary agriculture cultivation
file_163,primary partly_cloudy
file_1630,primary agriculture clear cultivation
file_16300,primary clear
file_16301,primary agriculture clear water cultivation
file_16302,primary clear
file_16303,primary clear
file_16304,primary agriculture clear water road
file_16305,primary partly_cloudy
file_16306,primary clear blooming
file_16307,primary agriculture road partly_cloudy
file_16308,haze primary water
file_16309,primary clear
file_1631,primary clear
test_16878,agriculture clear bare_ground
test_16879,primary agriculture clear
test_1688,primary agriculture clear habitation road cultivation
test_16880,primary partly_cloudy
test_16881,primary agriculture clear cultivation
test_16882,primary
test_16883,primary
test_16884,primary clear
test_16885,primary agriculture road partly_cloudy
test_16886,primary clear water
test_16887,primary clear water
test_16888,primary clear
test_16889,primary
test_1689,primary clear
test_16890,primary clear
test_16891,primary clear
test_16892,primary clear
test_16893,primary
test_16894,primary clear
test_16895,cloudy
test_16896,primary agriculture clear cultivation
test_16897,primary partly_cloudy
test_16898,primary agriculture clear cultivation
test_16899,primary agriculture clear
test_169,primary partly_cloudy
test_12817,primary clear
test_12818,primary clear
test_12819,primary clear water
test_1282,primary clear water habitation road artisinal_mine
test_12820,primary partly_cloudy
test_12821,primary clear
test_12822,primary clear
test_12823,primary clear
test_12824,primary agriculture clear
test_12825,primary
test_12826,primary agriculture
test_12827,primary clear
test_12828,primary clear
test_12829,primary clear
test_1283,
test_12830,primary clear
test_12831,primary agriculture clear cultivation
test_12832,primary
test_12833,primary clear
test_12834,cloudy
test_12835,primary agriculture clear bare_ground
test_12836,haze primary clear
test_12837,primary clear
test_12838,primary clear
test_12839,primary clear
test_1284,primary agriculture clear
test_12840,primary clear
test_12841,cultivation partly_cloudy
test_12842,primary clear
test_12843,primary partly_cloudy
file_10767,primary clear cloudy
file_10768,primary agriculture clear
file_10769,primary agriculture clear road
file_1077,primary agriculture partly_cloudy
file_10770,primary clear
file_10771,primary clear water
file_10772,primary
file_10773,primary clear
file_10774,primary clear water
file_10775,primary clear
file_10776,primary cloudy
file_10777,primary clear
file_10778,primary
file_10779,cloudy
file_1078,primary clear
file_10780,primary partly_cloudy
file_10781,primary clear
file_10782,primary clear
file_10783,haze primary partly_cloudy
file_10784,cloudy
file_10785,primary
file_10786,primary clear
file_10787,primary agriculture clear road
file_10788,primary clear
file_10789,haze primary
file_1079,primary clear
file_10790,primary clear
file_10791,primary clear
file_10792,primary clear
file_10793,primary partly_cloudy
test_24798,primary habitation road
test_24799,primary partly_cloudy
test_248,primary agriculture road partly_cloudy
test_2480,primary clear
test_24800,primary agriculture road
test_24801,primary agriculture partly_cloudy
test_24802,primary agriculture clear
test_24803,primary clear
test_24804,primary clear
test_24805,haze primary agriculture partly_cloudy
test_24806,primary clear
test_24807,primary agriculture clear
test_24808,primary
test_24809,primary agriculture clear
test_2481,primary
test_24810,primary clear
test_24811,primary clear
test_24812,primary clear cultivation
test_24813,primary road partly_cloudy
test_24814,primary road
test_24815,primary clear
test_24816,primary clear
test_24817,primary clear
test_24818,primary partly_cloudy
test_24819,primary clear
test_2482,primary partly_cloudy
test_24820,primary clear habitation
test_24821,primary clear
test_24822,primary clear
test_24823,primary clear
test_10893,primary agriculture clear
test_10894,primary partly_cloudy
test_10895,primary clear
test_10896,haze primary agriculture water
test_10897,cloudy
test_10898,primary agriculture clear water
test_10899,primary
test_109,primary agriculture road
test_1090,primary clear
test_10900,primary clear
test_10901,primary agriculture water partly_cloudy
test_10902,haze primary clear cloudy
test_10903,primary agriculture clear
test_10904,primary clear bare_ground
test_10905,primary agriculture
test_10906,primary partly_cloudy
test_10907,primary clear
test_10908,primary agriculture partly_cloudy
test_10909,primary clear
test_1091,primary clear
test_10910,primary habitation road
test_10911,primary clear
test_10912,primary partly_cloudy
test_10913,primary clear
test_23132,primary clear
test_23133,primary partly_cloudy
test_23134,primary clear
test_23135,primary clear
test_23136,primary clear water
test_23137,primary clear
test_23138,primary agriculture clear
test_23139,primary agriculture clear
test_2314,primary clear
test_23140,primary clear
test_23141,primary clear
test_23142,primary clear
test_23143,primary
test_23144,primary clear
test_23145,primary clear habitation road
test_23146,primary clear
test_23147,primary clear
test_23148,primary clear
test_23149,primary partly_cloudy
test_2315,haze primary agriculture cultivation
test_23150,primary agriculture clear road
test_23151,primary agriculture
test_12217,haze primary road
test_12218,primary clear
test_12219,primary agriculture clear water cultivation
test_1222,primary agriculture clear water
test_12220,primary agriculture clear
test_12221,primary partly_cloudy
test_12222,primary clear
test_12223,haze primary
test_12224,primary agriculture clear
test_12225,primary clear
test_12226,primary clear
test_12227,primary clear
test_12228,primary clear
test_12229,primary agriculture clear
test_1223,primary partly_cloudy
test_12230,primary clear water
test_12231,primary
test_12232,primary clear water
test_12233,primary agriculture clear cultivation
test_12234,primary clear
test_12235,primary clear
test_12236,cloudy
test_12237,primary clear
test_12238,primary clear
test_12239,primary clear
test_1224,primary clear
test_12240,primary clear
test_12241,primary clear water
file_615,primary agriculture clear habitation road
file_6150,primary clear water
file_6151,primary clear
file_6152,primary clear
file_6153,primary clear
file_6154,primary agriculture habitation road
file_6155,primary clear
file_6156,primary clear water
file_6157,primary agriculture clear
file_6158,primary clear
file_6159,primary clear
file_616,primary water cloudy
file_6160,primary agriculture clear
file_6161,primary clear
file_6162,cloudy
file_6163,primary agriculture clear
file_6164,primary clear
file_6165,primary agriculture clear habitation road
file_6166,primary partly_cloudy
file_6167,primary clear
file_6168,haze primary cultivation
file_6169,primary agriculture clear
file_617,primary agriculture clear water habitation road
file_6170,primary agriculture clear habitation road cultivation
file_6171,primary clear
test_22399,primary agriculture
test_224,primary clear cultivation
test_2240,primary clear
test_22400,primary clear
test_22401,primary clear
test_22402,primary agriculture clear road
test_22403,primary agriculture partly_cloudy
test_22404,haze primary
test_22405,primary partly_cloudy
test_22406,primary partly_cloudy
test_22407,primary clear
test_22408,primary clear
test_22409,primary clear
test_2241,cloudy
test_22410,primary water
test_22411,primary clear
test_22412,primary partly_cloudy
test_22413,primary agriculture road
test_22414,primary agriculture
test_22415,primary partly_cloudy
test_22416,primary cloudy
test_22417,haze primary cloudy
test_22418,cloudy
test_22419,primary clear
test_2242,primary clear
test_22420,primary clear
test_22421,primary clear
file_2413,primary clear
file_2414,primary
file_2415,primary
file_2416,haze primary
file_2417,primary clear
file_2418,primary clear
file_2419,primary clear
file_242,
file_2420,primary clear water
file_2421,primary agriculture clear
file_2422,primary clear
file_2423,primary clear water
file_2424,primary clear
file_2425,primary clear
file_2426,cloudy
file_2427,primary agriculture road
file_2428,primary clear
file_2429,primary partly_cloudy
file_243,primary agriculture clear
file_2430,primary clear
file_2431,primary agriculture partly_cloudy
file_2432,primary agriculture clear
file_2433,primary clear
file_2434,primary clear
file_2435,primary clear
test_23028,primary clear
test_23029,primary clear
test_2303,primary clear
test_23030,primary clear
test_23031,primary clear
test_23032,primary clear water road artisinal_mine
test_23033,primary clear
test_23034,primary clear
test_23035,primary clear
test_23036,primary blooming
test_23037,primary partly_cloudy
test_23038,clear water
test_23039,primary agriculture clear habitation road
test_2304,primary agriculture partly_cloudy
test_23040,primary agriculture clear water
test_23041,primary clear
test_23042,cloudy
test_23043,primary
test_23044,primary agriculture clear road
test_23045,primary agriculture clear cultivation
test_23046,primary clear
test_23047,primary clear
test_23048,primary clear water
test_23049,primary clear water
test_2305,primary clear
test_23050,primary clear habitation road
file_9601,primary clear road
file_9602,primary clear
file_9603,primary clear
file_9604,primary agriculture clear
file_9605,primary clear
file_9606,primary clear
file_9607,primary clear water habitation road artisinal_mine
file_9608,haze primary water
file_9609,primary clear
file_961,primary clear
file_9610,primary clear
file_9611,primary agriculture clear
file_9612,primary clear
file_9613,primary agriculture partly_cloudy
file_9614,haze primary
file_9615,primary clear water
file_9616,primary clear
file_9617,primary water cloudy
file_13873,primary agriculture road partly_cloudy
file_13874,primary agriculture road cultivation partly_cloudy
file_13875,primary agriculture clear cultivation
file_13876,primary agriculture clear road
file_13877,primary clear
file_13878,primary agriculture clear road
file_13879,primary agriculture clear road
file_1388,primary clear
file_13880,primary clear
file_13881,primary partly_cloudy
file_13882,primary agriculture clear
file_13883,primary partly_cloudy
file_13884,primary road
file_13885,primary clear
file_13886,primary agriculture
file_13887,primary clear
file_13888,agriculture clear road
file_13889,primary clear road
file_1389,primary agriculture clear road
file_13890,primary clear
file_13891,primary clear
file_13892,primary agriculture partly_cloudy
file_13893,primary agriculture clear habitation road
file_13894,primary clear
file_13895,primary partly_cloudy
file_13896,primary agriculture clear water
file_13897,primary clear
file_13898,primary clear water
file_13899,primary agriculture clear road
file_139,primary clear
file_1390,cloudy
file_13900,primary clear
file_13901,cloudy
file_13902,primary agriculture clear water cultivation
file_13903,primary agriculture road partly_cloudy
file_15730,primary clear
file_15731,primary clear
file_15732,primary clear
file_15733,primary clear
file_15734,primary clear habitation cultivation
file_15735,primary clear
file_15736,primary agriculture clear cultivation
file_15737,primary clear
file_15738,haze primary
file_15739,primary agriculture
file_1574,primary agriculture clear road
file_15740,primary agriculture clear
file_15741,primary agriculture road
file_15742,primary clear
file_15743,primary clear
file_15744,primary
file_15745,primary agriculture
file_15746,water cloudy
file_15747,primary clear
file_15748,primary clear road cloudy
file_15749,primary clear
file_1575,primary clear
file_15750,primary partly_cloudy
file_15751,primary clear
file_15752,primary agriculture clear road
file_15753,primary agriculture clear
file_15754,primary agriculture clear
file_15755,primary agriculture clear water habitation
file_15756,primary clear
file_15757,primary clear
file_15758,primary agriculture clear
test_9639,primary clear
test_964,primary clear
test_9640,primary partly_cloudy
test_9641,primary clear
test_9642,primary clear
test_9643,primary partly_cloudy
test_9644,primary clear
test_9645,primary clear
test_9646,primary clear
test_9647,primary clear
test_9648,primary clear
test_9649,primary clear
test_965,primary clear
test_9650,primary agriculture clear
test_9651,cloudy
test_9652,cloudy
test_9653,primary agriculture clear road
test_9654,primary agriculture clear habitation road
test_9655,haze primary agriculture road
test_9656,primary agriculture clear road
test_9657,haze primary
test_9658,haze primary
test_9659,primary agriculture clear road
test_966,primary agriculture clear
test_9660,primary clear
test_9661,primary clear water
test_9662,primary clear
test_9663,primary clear
file_15634,primary clear
file_15635,primary clear water
file_15636,haze primary
file_15637,primary agriculture clear water bare_ground
file_15638,primary clear water
file_15639,primary agriculture clear road
file_1564,primary partly_cloudy
file_15640,primary clear
file_15641,primary clear
file_15642,primary clear water cultivation
file_15643,primary clear
file_15644,primary clear cultivation
file_15645,primary clear
file_15646,primary agriculture clear habitation road
file_15647,primary partly_cloudy
file_15648,primary clear water
file_15649,primary partly_cloudy
file_1565,primary clear water
file_15650,primary clear
file_15651,primary agriculture clear water
file_15652,primary clear
file_15653,primary agriculture clear water road
file_15654,primary clear
file_15655,primary clear water
file_15656,primary clear habitation
file_15657,primary agriculture clear road
file_15658,primary clear
file_15659,primary partly_cloudy
file_1566,primary clear water
file_15660,primary clear cultivation
file_15661,primary partly_cloudy
file_15662,haze primary cloudy
file_15663,primary cloudy
file_8682,primary clear
file_8683,primary agriculture
file_8684,primary clear water
file_8685,primary clear
file_8686,primary clear
file_8687,primary clear
file_8688,primary clear
file_8689,primary clear
file_869,primary clear
file_8690,cloudy
file_8691,primary agriculture clear
file_8692,primary
file_8693,primary agriculture clear water
file_8694,primary clear
file_8695,primary partly_cloudy
file_8696,primary clear
file_8697,primary clear
file_8698,primary
file_8699,primary agriculture road
file_87,primary agriculture clear road
file_870,primary clear
file_8700,primary clear habitation
file_8701,primary partly_cloudy
file_8702,primary clear
file_8703,primary clear
file_8704,primary agriculture clear road
file_8705,primary road
file_8706,primary clear
test_30848,primary agriculture clear cultivation
test_30849,primary partly_cloudy
test_3085,primary
test_30850,primary water
test_30851,primary clear
test_30852,primary clear
test_30853,primary clear
test_30854,primary agriculture clear road
test_30855,primary partly_cloudy
test_30856,primary clear
test_30857,primary clear
test_30858,primary agriculture clear road
test_30859,primary clear
test_3086,primary clear
test_30860,primary clear
test_30861,primary clear
test_30862,primary
test_30863,primary clear water
test_30864,primary agriculture clear road
test_30865,primary clear
test_30866,primary clear
test_30867,primary agriculture clear
test_30868,primary partly_cloudy
test_30869,primary partly_cloudy
test_3087,primary clear
test_30870,primary clear water
test_8549,primary clear
test_855,primary clear
test_8550,primary clear
test_8551,primary agriculture habitation road
test_8552,primary agriculture clear habitation road
test_8553,primary clear
test_8554,clear
test_8555,primary partly_cloudy
test_8556,primary clear
test_8557,primary clear
test_8558,primary clear road
test_8559,primary clear
test_856,primary clear
test_8560,primary cloudy
test_8561,primary agriculture clear water
test_8562,primary partly_cloudy
test_8563,primary clear road
test_8564,cloudy
test_8565,primary agriculture clear
test_8566,haze primary
test_8567,primary clear water
test_8568,primary clear
test_8569,primary clear
test_857,primary partly_cloudy
test_8570,primary clear
test_8571,primary clear
test_8572,primary agriculture clear water habitation cultivation
test_8573,primary agriculture habitation
test_8574,primary clear road
test_8575,primary clear
test_38486,primary clear habitation road
test_38487,primary clear
test_38488,primary clear
test_38489,primary agriculture road
test_3849,primary clear
test_38490,primary clear water
test_38491,primary clear
test_38492,haze primary
test_38493,primary clear
test_38494,primary clear road
test_38495,primary agriculture clear
test_38496,primary clear
test_38497,cloudy
test_38498,primary clear
test_38499,primary agriculture clear
test_385,primary agriculture clear road
test_3850,primary clear
test_38500,primary clear
test_38501,
test_38502,primary clear
test_38503,primary clear
test_38504,primary clear water
test_38505,primary clear water
test_38506,primary agriculture clear
test_38507,haze primary agriculture clear water
test_38508,primary clear
file_5656,agriculture clear road
file_5657,primary agriculture clear road
file_5658,primary clear
file_5659,primary agriculture clear
file_566,primary
file_5660,primary clear cultivation
file_5661,primary clear
file_5662,primary agriculture clear cultivation
file_5663,primary partly_cloudy
file_5664,primary clear
file_5665,primary agriculture clear road
file_5666,primary clear
file_5667,primary partly_cloudy
file_5668,primary clear water
file_5669,primary agriculture road cultivation partly_cloudy
file_567,primary clear
file_5670,primary clear
test_20530,primary agriculture clear road
test_20531,primary clear
test_20532,primary agriculture clear cultivation
test_20533,primary clear water
test_20534,primary clear water
test_20535,primary clear water
test_20536,primary clear
test_20537,primary clear
test_20538,primary clear
test_20539,primary agriculture clear road
test_2054,primary agriculture clear road
test_20540,primary partly_cloudy
test_20541,primary clear
test_20542,primary clear
test_20543,primary agriculture clear
test_20544,primary agriculture clear
test_20545,primary clear
test_20546,primary clear
test_20547,primary agriculture road partly_cloudy
test_20548,primary agriculture clear cultivation
test_20549,primary clear
test_2055,cloudy
test_20550,primary clear water
test_20551,primary clear
test_20552,cloudy
test_20553,primary agriculture clear
test_20554,primary partly_cloudy
test_20555,primary clear
test_20556,primary agriculture clear water
test_20557,clear
test_20558,primary clear
test_20559,cloudy
test_2056,primary clear
test_21808,primary agriculture clear road
test_21809,primary agriculture road partly_cloudy
test_2181,primary agriculture clear
test_21810,primary clear
test_21811,primary agriculture clear cultivation
test_21812,primary agriculture clear road
test_21813,primary clear water road
test_21814,primary
test_21815,haze
test_21816,primary clear water
test_21817,primary clear
test_21818,primary clear
test_21819,primary partly_cloudy
test_2182,primary clear
test_21820,primary clear
test_21821,primary clear
test_21822,haze primary
test_21823,primary clear
test_4358,primary agriculture clear water
test_4359,primary water
test_436,water cloudy
test_4360,primary clear water cultivation
test_4361,primary agriculture clear habitation road
test_4362,primary clear
test_4363,clear cloudy
test_4364,primary clear water
test_4365,haze primary
test_4366,primary clear
test_4367,primary cloudy
test_4368,primary partly_cloudy
test_4369,primary clear
test_437,primary clear
test_4370,primary clear water
test_4371,primary agriculture clear road
test_4372,primary clear water
test_4373,primary agriculture clear
test_4374,primary clear
test_4375,primary agriculture clear cultivation
test_4376,primary clear water
test_4377,primary partly_cloudy
file_19445,primary clear cultivation
file_19446,primary partly_cloudy
file_19447,primary
file_19448,primary clear
file_19449,cloudy partly_cloudy
file_1945,primary clear water
file_19450,primary clear
file_19451,primary agriculture clear habitation road
file_19452,cloudy
file_19453,primary clear
file_19454,primary agriculture
file_19455,primary agriculture partly_cloudy
file_19456,primary agriculture clear water habitation road
file_19457,primary partly_cloudy
file_19458,haze primary
file_19459,primary agriculture water cultivation
file_1946,primary agriculture clear road
file_19460,primary clear
file_19461,primary clear
file_19462,primary clear
file_19463,primary clear
file_19464,primary partly_cloudy
file_19465,primary road
file_19466,cloudy
file_19467,primary clear
file_19468,primary clear
file_19469,primary clear
file_1947,primary agriculture clear road
file_19470,primary clear
file_19471,primary clear
file_3981,primary clear
file_3982,haze primary
file_3983,primary clear
file_3984,primary agriculture clear cultivation
file_3985,haze primary agriculture road
file_3986,primary agriculture partly_cloudy
file_3987,primary clear
file_3988,primary clear
file_3989,primary agriculture road partly_cloudy
file_399,primary partly_cloudy
file_3990,primary water
file_3991,primary clear
file_3992,primary agriculture clear habitation road
file_3993,primary partly_cloudy
file_3994,primary clear habitation cultivation
file_3995,primary clear
file_3996,primary agriculture clear
file_3997,primary partly_cloudy
file_3998,primary partly_cloudy
file_3999,primary partly_cloudy
file_4,primary clear
file_40,primary clear
file_400,haze primary cloudy
file_4000,primary clear
file_4001,primary clear
file_4002,primary agriculture partly_cloudy
file_4003,primary clear
file_4004,primary clear water
file_4005,primary clear water
file_4006,primary agriculture clear
file_4007,primary clear
test_9732,primary agriculture clear road
test_9733,primary clear
test_9734,primary agriculture clear road
test_9735,primary clear
test_9736,primary water partly_cloudy
test_9737,haze primary
test_9738,agriculture clear water
test_9739,primary clear
test_974,primary agriculture clear
test_9740,primary agriculture road
test_9741,primary clear
test_9742,primary agriculture clear
test_9743,primary agriculture clear
test_9744,primary clear
test_9745,primary clear
test_9746,primary partly_cloudy
test_9747,haze primary
test_9748,primary agriculture clear cultivation
test_9749,haze primary
test_975,primary clear
test_9750,primary agriculture
test_9751,primary clear
test_9752,primary clear
test_9753,primary clear
test_17151,primary partly_cloudy
test_17152,primary clear water road
test_17153,cloudy
test_17154,primary clear
test_17155,primary partly_cloudy
test_17156,primary
test_17157,primary partly_cloudy
test_17158,primary clear road
test_17159,cloudy
test_1716,primary clear
test_17160,primary agriculture
test_17161,primary clear
test_17162,clear water cloudy
test_17163,primary clear
test_17164,primary agriculture clear water
test_17165,primary clear
test_17166,primary clear water artisinal_mine
test_17167,primary agriculture clear habitation road
test_17168,primary clear water
test_17169,primary clear
test_1717,primary clear water
file_11229,primary clear habitation road
file_1123,primary agriculture habitation road
file_11230,primary clear
file_11231,primary clear
file_11232,primary partly_cloudy
file_11233,primary agriculture water
file_11234,primary clear
file_11235,primary clear
file_11236,primary agriculture clear
file_11237,primary agriculture clear cultivation
file_11238,primary clear
file_11239,primary partly_cloudy
file_1124,primary clear
file_11240,primary clear
file_11241,primary clear
file_11242,primary clear cultivation
file_11243,primary agriculture clear cultivation
file_11244,primary water partly_cloudy
file_11245,primary clear water
file_11246,primary clear blooming
test_2283,primary agriculture partly_cloudy
test_22830,primary clear
test_22831,cloudy
test_22832,primary clear
test_22833,primary partly_cloudy
test_22834,primary agriculture partly_cloudy
test_22835,agriculture clear
test_22836,primary clear water
test_22837,primary partly_cloudy
test_22838,primary clear
test_22839,primary agriculture clear road artisinal_mine
test_2284,primary clear
test_22840,primary clear
test_22841,primary agriculture clear habitation
test_22842,primary clear
test_22843,primary partly_cloudy
test_22844,primary clear
test_22845,primary clear
test_22846,primary clear
test_22847,primary clear
test_22848,primary
test_22849,primary clear
test_23401,primary clear
test_2342,primary agriculture water cultivation
test_23441,primary clear
test_23463,primary clear
test_23492,primary partly_cloudy
test_23511,primary clear
test_23539,clear
test_23567,primary clear
test_23592,primary clear
test_23613,primary clear
test_23637,primary partly_cloudy
test_23666,primary agriculture clear
test_23690,primary clear
test_23716,primary clear water
test_23745,primary agriculture clear road
test_23769,primary partly_cloudy
test_23785,primary clear
test_23802,primary partly_cloudy
test_23833,primary clear
test_23854,primary agriculture clear habitation road
test_23877,primary partly_cloudy
test_23900,primary agriculture habitation road
test_2392,primary clear water cultivation
test_23938,primary agriculture clear cultivation
test_23957,haze primary
test_23975,primary clear
test_30504,primary clear water
test_30505,primary partly_cloudy
test_30506,primary clear
test_30507,primary clear
test_30508,primary agriculture clear road
test_30509,agriculture clear
test_3051,primary clear
test_30510,primary clear habitation cultivation
test_30511,primary clear water
test_30512,primary clear water
test_30513,primary agriculture partly_cloudy
test_30514,primary agriculture water partly_cloudy
test_30515,primary clear
test_30516,primary clear water
test_30517,primary partly_cloudy
test_30518,primary clear
test_30519,primary partly_cloudy
test_3052,primary clear
test_30520,primary agriculture partly_cloudy
test_32897,primary agriculture clear cultivation
test_32898,primary cloudy
test_32899,primary agriculture clear road
test_329,primary agriculture clear road
test_3290,cloudy
test_32900,primary clear cultivation
test_32901,primary clear
test_32902,primary agriculture clear road cultivation
test_32903,primary clear
test_32904,primary agriculture clear cultivation
test_32905,primary clear
test_32906,primary agriculture clear water
test_32907,primary partly_cloudy
test_32908,primary clear
test_32909,haze primary
test_3291,primary clear
test_32910,primary agriculture clear
test_32911,primary agriculture clear habitation road
test_32912,primary clear
test_32913,primary clear
test_37840,primary clear cultivation
test_37841,primary clear
test_37842,primary partly_cloudy
test_37843,primary clear water
test_37844,primary clear
test_37845,primary clear
test_37846,primary agriculture clear road
test_37847,cloudy
test_37848,primary
test_37849,primary clear
test_3785,primary clear
test_37850,primary clear
test_37851,primary agriculture clear cultivation
test_37852,primary
test_37853,primary partly_cloudy
test_37854,primary agriculture road
test_37855,primary clear
test_37856,primary clear
test_37857,primary clear water road
test_37858,primary clear water
test_37859,
test_28253,primary clear
test_28254,primary road
test_28255,primary clear
test_28256,primary clear
test_28257,cloudy
test_28258,primary agriculture clear habitation road
test_28259,
test_2826,primary clear
test_28260,primary clear water
test_28261,agriculture clear water cloudy
test_28262,haze primary agriculture clear road
test_28263,primary partly_cloudy
test_28264,primary water partly_cloudy
test_28265,primary partly_cloudy
test_28266,primary agriculture road partly_cloudy
test_28267,primary partly_cloudy
test_28268,primary clear
test_28269,primary clear
test_2827,primary clear
test_28270,haze primary clear
test_28271,primary clear
test_28272,primary partly_cloudy
test_28273,primary agriculture clear road
test_28274,primary clear
test_28275,primary clear
test_28276,primary agriculture clear habitation road
test_28277,primary clear
test_28278,primary agriculture clear
test_28279,primary
test_2828,primary clear
test_28280,primary agriculture clear road
test_101,primary agriculture clear
test_1010,primary cloudy
test_10100,primary clear
test_10101,cloudy
test_10102,primary clear
test_10103,primary
test_10104,primary clear
test_10105,primary clear
test_10106,primary clear
test_10107,primary clear road
test_10108,haze primary
test_10109,primary agriculture clear road
test_1011,primary clear
test_10110,cloudy
test_10111,cloudy partly_cloudy
test_10112,primary clear cultivation
test_10113,primary agriculture clear
test_10114,primary clear
test_10115,primary clear
test_10116,primary clear
test_10117,primary agriculture clear road
test_10118,primary clear
test_10119,primary clear
test_22563,primary partly_cloudy
test_22564,primary clear
test_22565,primary clear
test_22566,primary clear
test_22567,primary agriculture clear
test_22568,primary clear water
test_22569,primary clear
test_2257,primary agriculture clear road
test_22570,primary agriculture water road
test_22571,cloudy
test_22572,primary clear
test_22573,primary
test_22574,cloudy
test_22575,primary clear water
test_22576,primary agriculture clear water
test_22577,clear water artisinal_mine
test_22578,primary partly_cloudy
test_22579,primary agriculture clear cultivation
test_2258,primary clear
test_22580,primary clear
test_22581,primary agriculture
test_22582,primary clear
test_22583,primary agriculture clear habitation road
test_22584,primary clear
test_22585,primary agriculture clear road
test_22586,primary clear
test_22587,primary road
test_24678,primary clear
test_24679,primary agriculture road
test_2468,primary agriculture road partly_cloudy
test_24680,primary cultivation partly_cloudy
test_24681,primary clear
test_24682,primary clear water cultivation
test_24683,primary partly_cloudy
test_24684,primary agriculture clear cultivation
test_24685,primary
test_24686,primary agriculture clear habitation road
test_24687,primary agriculture clear water habitation road
test_24688,primary clear
test_24689,primary agriculture road
test_2469,primary clear
test_24690,primary clear
test_24691,primary clear
test_24692,primary clear
test_24693,primary clear
test_24694,primary agriculture clear
test_24695,primary agriculture road partly_cloudy
test_24696,primary clear
test_24697,primary clear
test_24698,primary clear
test_24699,primary agriculture clear
file_6246,primary clear
file_6247,primary clear
file_6248,primary clear
file_6249,primary clear
file_625,primary clear
file_6250,haze primary
file_6251,primary agriculture clear road
file_6252,primary agriculture clear water road
file_6253,primary clear
file_6254,primary clear
file_6255,primary clear
file_6256,primary agriculture clear water
file_6257,haze primary cloudy
file_6258,primary clear
file_6259,primary agriculture clear cultivation
file_626,primary partly_cloudy
file_6260,primary partly_cloudy
file_6261,primary agriculture clear cultivation
test_39626,primary clear cultivation
test_39627,primary clear
test_39628,primary clear
test_39629,primary
test_3963,primary cloudy
test_39630,primary clear
test_39631,primary clear
test_39632,primary clear
test_39633,primary partly_cloudy
test_39634,primary clear
test_39635,primary clear
test_39636,primary clear
test_39637,primary water cloudy
test_39638,primary clear
test_39639,primary clear water
test_3964,
test_39640,haze primary
test_39641,primary agriculture clear road
test_39642,primary
test_39643,primary clear
file_17941,primary
file_17942,primary clear
file_17943,primary agriculture clear bare_ground
file_17944,primary clear
file_17945,primary agriculture clear road
file_17946,primary clear
file_17947,primary clear
file_17948,primary clear
file_17949,primary clear water habitation
file_1795,primary
file_17950,primary agriculture clear habitation road
file_17951,primary clear
file_17952,primary agriculture clear habitation road bare_ground
file_17953,primary partly_cloudy
file_17954,primary
file_17955,primary clear
file_17956,primary partly_cloudy
file_17957,primary clear
file_17958,primary clear
file_17959,primary agriculture clear
file_1796,primary partly_cloudy
file_17960,primary agriculture clear habitation road cultivation
file_17961,primary clear water cultivation
file_17962,primary clear road cultivation
file_17963,primary clear
file_17964,primary clear water
file_17965,primary clear
file_17966,primary clear
file_17967,haze primary
file_17968,primary clear cultivation
file_17969,primary clear
file_1797,primary water partly_cloudy
file_17970,primary agriculture clear
file_17971,primary partly_cloudy
file_17972,haze
test_8699,primary clear
test_87,primary partly_cloudy
test_870,primary clear
test_8700,primary clear
test_8701,primary agriculture road cultivation partly_cloudy
test_8702,primary clear
test_8703,primary agriculture clear road
test_8704,primary clear
test_8705,
test_8706,primary water
test_8707,primary clear
test_8708,primary clear
test_8709,primary clear water
test_871,primary road partly_cloudy
test_8710,primary clear
test_8711,primary agriculture clear
test_8712,haze primary
test_8713,primary clear
test_8714,primary clear
test_8715,primary clear
test_8716,
test_8717,primary clear
test_8718,primary clear
test_2265,primary clear
test_22650,primary clear
test_22651,primary clear
test_22652,primary clear
test_22653,primary clear
test_22654,primary clear
