image_name,tags
test_4734,primary water partly_cloudy
test_4735,haze primary water
test_4736,primary partly_cloudy
test_4737,primary water partly_cloudy
test_4738,primary clear water
test_4739,primary clear
test_4740,primary clear road
test_4741,primary clear water
test_4742,cloudy
test_4743,primary clear water
test_4744,primary water partly_cloudy
test_4745,primary clear water
test_4746,cloudy
test_4747,primary water partly_cloudy
test_4748,cloudy
test_4749,primary clear water
test_4750,primary clear
test_4751,primary agriculture water partly_cloudy
test_4752,primary partly_cloudy
test_4753,primary clear water
test_4754,primary water partly_cloudy
test_4755,primary partly_cloudy
test_4756,primary water partly_cloudy
test_4757,primary clear water road
test_4758,primary water partly_cloudy
test_4759,primary water partly_cloudy
test_4760,cloudy
test_4761,primary agriculture water road partly_cloudy
test_4762,cloudy
test_4763,cloudy
test_4764,primary clear
test_4765,primary agriculture clear water road
test_4766,primary clear
test_4767,primary clear water
test_4768,primary agriculture clear water
test_4769,primary water partly_cloudy
test_4770,primary clear road
test_4771,cloudy
test_4772,primary clear
test_4773,primary water partly_cloudy
test_4774,primary agriculture clear
test_4775,primary water partly_cloudy
test_4776,cloudy
test_4777,primary clear water
test_4778,haze primary
test_4779,primary partly_cloudy
test_4780,primary agriculture clear
test_4781,primary partly_cloudy
test_4782,primary clear
test_4783,primary partly_cloudy
test_4784,cloudy
test_4785,haze primary
test_4786,cloudy
test_4787,haze primary water
test_4788,primary partly_cloudy
test_4789,primary water partly_cloudy
test_4790,primary clear water road
test_4791,primary clear
test_4792,haze primary water
test_4793,haze primary
test_4794,primary clear water road
test_4795,cloudy
test_4796,haze primary
test_4797,primary water partly_cloudy
test_4798,haze primary water
test_4799,primary clear water
test_4800,primary water partly_cloudy
test_4801,primary agriculture clear habitation road
test_4802,cloudy
test_4803,primary agriculture partly_cloudy
test_4804,primary clear water
test_4805,haze primary
test_4806,primary clear water
test_4807,primary clear water
test_4808,haze primary water
test_4809,primary agriculture water road partly_cloudy
test_4810,cloudy
test_4811,cloudy
test_4812,haze primary agriculture
test_4813,primary clear road
test_4814,primary water partly_cloudy
test_4815,cloudy
test_4816,primary water partly_cloudy
test_4817,primary clear water
test_4818,primary agriculture water road partly_cloudy
test_4819,primary clear
test_4820,primary agriculture clear water road
test_4821,primary agriculture road partly_cloudy
test_4822,primary water partly_cloudy
test_4823,primary agriculture partly_cloudy
test_4824,primary agriculture clear water road
test_4825,primary clear
test_4826,primary clear water
test_4827,primary clear
test_4828,primary agriculture partly_cloudy
test_4829,primary water partly_cloudy
test_4830,primary clear water road
test_4831,primary clear water
test_4832,primary clear water road
test_4833,haze primary agriculture water
test_4834,haze primary water
test_4835,cloudy
test_4836,primary clear water road
test_4837,primary partly_cloudy
test_4838,primary clear road bare_ground
test_4839,primary water partly_cloudy
test_4840,primary agriculture clear
test_4841,primary clear road
test_4842,primary clear
test_4843,cloudy
test_4844,primary agriculture clear water
test_4845,cloudy
test_4846,primary clear water road
test_4847,primary clear water
test_4848,cloudy
test_4849,cloudy
test_4850,cloudy
test_4851,cloudy
test_4852,primary agriculture clear water road
test_4853,primary water partly_cloudy
test_4854,primary clear water road
test_4855,cloudy
test_4856,primary water partly_cloudy
test_4857,primary agriculture clear water
test_4858,primary agriculture clear water
test_4859,primary agriculture water partly_cloudy
test_4860,primary clear
test_4861,cloudy
test_4862,cloudy
test_4863,haze primary water
test_4864,primary clear water road
test_4865,primary clear water
test_4866,cloudy
test_4867,primary clear water
test_4868,cloudy
test_4869,haze primary water
test_4870,cloudy
test_4871,cloudy
test_4872,primary clear water
test_4873,primary clear water
test_4874,primary water partly_cloudy
test_4875,primary agriculture clear
test_4876,primary water partly_cloudy
test_4877,cloudy
test_4878,primary clear road
test_4879,cloudy
test_4880,primary agriculture water road partly_cloudy
test_4881,primary agriculture road partly_cloudy
test_4882,primary water partly_cloudy
test_4883,cloudy
test_4884,haze primary water
test_4885,cloudy
test_4886,cloudy
test_4887,cloudy
test_4888,primary water partly_cloudy
test_4889,cloudy
test_4890,primary water partly_cloudy
test_4891,cloudy
test_4892,primary agriculture water road partly_cloudy
test_4893,primary clear water
test_4894,primary clear water road
test_4895,primary agriculture clear water road
test_4896,primary clear water
test_4897,primary clear water
test_4898,primary water partly_cloudy
test_4899,primary clear water road bare_ground
test_4900,primary partly_cloudy
test_4901,cloudy
test_4902,primary agriculture clear
test_4903,cloudy
test_4904,haze primary
test_4905,primary clear
test_4906,cloudy
test_4907,primary clear water road bare_ground
test_4908,primary clear water road
test_4909,haze primary
test_4910,primary agriculture clear water road
test_4911,cloudy
test_4912,cloudy
test_4913,cloudy
test_4914,primary water partly_cloudy
test_4915,primary clear water
test_4916,primary water partly_cloudy
test_4917,primary clear water
test_4918,primary clear road
test_4919,primary agriculture clear
test_4920,primary partly_cloudy
test_4921,haze primary
test_4922,primary clear
test_4923,primary water partly_cloudy
test_4924,cloudy
test_4925,primary clear water road
test_4926,primary clear
test_4927,primary water road partly_cloudy
test_4928,primary clear water
test_4929,primary partly_cloudy
test_4930,cloudy
test_4931,cloudy
test_4932,primary partly_cloudy
test_4933,cloudy
test_4934,primary clear
test_4935,cloudy
test_4936,haze primary
test_4937,primary agriculture water partly_cloudy
test_4938,primary clear water
test_4939,haze primary water
test_4940,primary clear water
test_4941,primary partly_cloudy
test_4942,primary water partly_cloudy
test_4943,primary clear water
test_4944,cloudy
test_4945,primary agriculture water road partly_cloudy
test_4946,primary water partly_cloudy
test_4947,primary clear water
test_4948,primary clear water road
test_4949,cloudy
test_4950,primary clear water
test_4951,primary agriculture clear water cultivation
test_4952,primary clear water
test_4953,primary agriculture road partly_cloudy
test_4954,primary agriculture partly_cloudy
test_4955,primary water partly_cloudy
test_4956,cloudy
test_4957,primary partly_cloudy
test_4958,primary water partly_cloudy
test_4959,cloudy
test_4960,primary clear
test_4961,primary clear water
test_4962,cloudy
test_4963,primary clear water
test_4964,haze primary water
test_4965,primary clear road
test_4966,primary clear water
test_4967,cloudy
test_4968,cloudy
test_4969,haze primary water
test_4970,primary agriculture water road partly_cloudy
test_4971,primary water partly_cloudy
test_4972,haze primary water
test_4973,primary partly_cloudy
test_4974,cloudy
test_4975,cloudy
test_4976,primary water road partly_cloudy
test_4977,primary clear water
test_4978,primary clear water
test_4979,primary water partly_cloudy
test_4980,cloudy
test_4981,primary clear water
test_4982,haze primary water
test_4983,primary agriculture partly_cloudy
test_4984,cloudy
test_4985,primary clear water habitation
test_4986,primary agriculture partly_cloudy
test_4987,primary water partly_cloudy
test_4988,primary clear
test_4989,cloudy
test_4990,primary water partly_cloudy
test_4991,haze primary agriculture
test_4992,cloudy
test_4993,primary water partly_cloudy
test_4994,haze primary water
test_4995,primary clear water
test_4996,cloudy
test_4997,cloudy
test_4998,cloudy
test_4999,cloudy
test_5000,haze primary water
test_5001,primary water partly_cloudy
test_5002,haze primary water
test_5003,primary clear water
test_5004,haze primary water
test_5005,haze primary water
test_5006,primary agriculture road partly_cloudy
test_5007,primary agriculture partly_cloudy
test_5008,haze primary water road
test_5009,primary water partly_cloudy
test_5010,primary water partly_cloudy
test_5011,primary clear
test_5012,primary clear water
test_5013,primary clear water road
test_5014,cloudy
test_5015,cloudy
test_5016,primary clear water
test_5017,primary agriculture water road cultivation partly_cloudy
test_5018,primary clear water
test_5019,cloudy
test_5020,primary clear
test_5021,primary agriculture clear
test_5022,primary partly_cloudy
test_5023,primary water partly_cloudy
test_5024,primary clear water
test_5025,primary clear
test_5026,primary water partly_cloudy
test_5027,primary clear
test_5028,haze primary water
test_5029,primary agriculture partly_cloudy
test_5030,primary water road partly_cloudy
test_5031,primary clear water
test_5032,primary water partly_cloudy
test_5033,cloudy
test_5034,haze primary
test_5035,haze primary water
test_5036,cloudy
test_5037,primary agriculture cultivation partly_cloudy
test_5038,primary clear water
test_5039,haze primary water
test_5040,primary clear water
test_5041,primary clear water road
test_5042,primary clear water
test_5043,cloudy
test_5044,primary clear water
test_5045,primary clear water road
test_5046,primary clear road
test_5047,primary water partly_cloudy
test_5048,cloudy
test_5049,primary clear road
test_5050,primary clear
test_5051,primary clear water
test_5052,primary clear water
test_5053,primary clear water
test_5054,haze primary
test_5055,primary clear water
test_5056,primary agriculture clear water
test_5057,primary agriculture partly_cloudy
test_5058,cloudy
test_5059,haze primary
test_5060,cloudy
test_5061,primary clear water
test_5062,primary agriculture partly_cloudy
test_5063,cloudy
test_5064,haze primary water
test_5065,primary agriculture clear water road
test_5066,primary water partly_cloudy
test_5067,primary clear road
test_5068,cloudy
test_5069,primary clear
test_5070,primary clear water
test_5071,primary clear water
test_5072,primary clear water road
test_5073,primary partly_cloudy
test_5074,haze primary water
test_5075,cloudy
test_5076,primary water partly_cloudy
test_5077,cloudy
test_5078,primary agriculture clear water
test_5079,cloudy
test_5080,primary clear water
test_5081,primary partly_cloudy
test_5082,primary partly_cloudy
test_5083,primary clear water
test_5084,cloudy
test_5085,cloudy
test_5086,haze primary water
test_5087,cloudy
test_5088,cloudy
test_5089,primary agriculture clear
test_5090,primary clear water
test_5091,primary clear water
test_5092,cloudy
test_5093,primary clear water
test_5094,cloudy
test_5095,primary clear
test_5096,cloudy
test_5097,haze primary agriculture water road
test_5098,primary partly_cloudy
test_5099,cloudy
test_5100,primary clear water
test_5101,primary clear road
test_5102,primary partly_cloudy
test_5103,primary clear water
test_5104,haze primary water
test_5105,primary water partly_cloudy
test_5106,primary partly_cloudy
test_5107,primary water partly_cloudy
test_5108,cloudy
test_5109,primary clear water
test_5110,primary clear road
test_5111,haze primary water
test_5112,primary agriculture clear water road
test_5113,primary clear
test_5114,primary agriculture clear water road
test_5115,primary water partly_cloudy
test_5116,primary clear
test_5117,primary clear water road
test_5118,primary water road partly_cloudy
test_5119,primary partly_cloudy
test_5120,cloudy
test_5121,primary clear water road
test_5122,primary clear water
test_5123,cloudy
test_5124,haze primary
test_5125,cloudy
test_5126,cloudy
test_5127,primary clear water
test_5128,primary road partly_cloudy
test_5129,primary clear water
test_5130,haze primary
test_5131,primary water partly_cloudy
test_5132,cloudy
test_5133,primary clear water
test_5134,primary clear
test_5135,primary clear
test_5136,primary clear water
test_5137,primary agriculture partly_cloudy
test_5138,primary water partly_cloudy
test_5139,primary partly_cloudy
test_5140,primary clear water
test_5141,primary clear water road
test_5142,cloudy
test_5143,primary water partly_cloudy
test_5144,cloudy
test_5145,primary clear water
test_5146,primary water partly_cloudy
test_5147,primary clear road
test_5148,primary partly_cloudy
test_5149,primary partly_cloudy
test_5150,primary clear water
test_5151,cloudy
test_5152,haze primary water
test_5153,primary clear water
test_5154,primary agriculture clear water
test_5155,primary agriculture clear water road
test_5156,primary agriculture clear water
test_5157,cloudy
test_5158,cloudy
test_5159,haze primary water
test_5160,primary clear water
test_5161,primary clear water
test_5162,primary agriculture clear water road
test_5163,haze primary water
test_5164,haze primary water
test_5165,primary agriculture clear water road
test_5166,primary water partly_cloudy
test_5167,primary clear water
test_5168,primary clear
test_5169,primary agriculture clear water
test_5170,primary clear water
test_5171,primary clear water road
test_5172,primary clear water
test_5173,haze primary water
test_5174,primary clear water
test_5175,cloudy
test_5176,haze primary
test_5177,primary agriculture clear water road
test_5178,primary agriculture water partly_cloudy
test_5179,primary clear
test_5180,primary agriculture road partly_cloudy
test_5181,primary clear
test_5182,primary clear water
test_5183,primary partly_cloudy
test_5184,cloudy
test_5185,primary agriculture clear water
test_5186,cloudy
test_5187,primary water partly_cloudy
test_5188,primary partly_cloudy
test_5189,primary clear water
test_5190,primary agriculture water partly_cloudy
test_5191,cloudy
test_5192,haze primary
test_5193,haze primary water
test_5194,primary water partly_cloudy
test_5195,primary clear water road
test_5196,primary partly_cloudy
test_5197,primary partly_cloudy
test_5198,cloudy
test_5199,primary water partly_cloudy
test_5200,primary agriculture water road partly_cloudy
test_5201,primary agriculture clear water
test_5202,primary clear water road
test_5203,primary partly_cloudy
test_5204,haze primary water road
test_5205,cloudy
test_5206,primary agriculture partly_cloudy
test_5207,primary water road partly_cloudy
test_5208,primary partly_cloudy
test_5209,primary agriculture road partly_cloudy
test_5210,primary clear
test_5211,primary agriculture water partly_cloudy
test_5212,primary clear water road
test_5213,primary clear water
test_5214,primary clear water
test_5215,primary clear water
test_5216,haze primary
test_5217,primary water partly_cloudy
test_5218,primary clear water
test_5219,primary clear
test_5220,primary agriculture clear
test_5221,primary water partly_cloudy
test_5222,haze primary water
test_5223,haze primary water
test_5224,haze primary
test_5225,cloudy
test_5226,primary water partly_cloudy
test_5227,primary clear water
test_5228,cloudy
test_5229,primary agriculture clear water road
test_5230,cloudy
test_5231,primary clear
test_5232,primary clear water
test_5233,primary clear water
test_5234,cloudy
test_5235,primary agriculture partly_cloudy
test_5236,primary road partly_cloudy
test_5237,primary clear
test_5238,primary clear water
test_5239,primary water partly_cloudy
test_5240,haze primary
test_5241,cloudy
test_5242,cloudy
test_5243,cloudy
test_5244,primary clear
test_5245,primary partly_cloudy
test_5246,haze primary water
test_5247,primary water road partly_cloudy
test_5248,primary water partly_cloudy
test_5249,cloudy
test_5250,primary clear water
test_5251,primary clear
test_5252,primary partly_cloudy
test_5253,primary clear water
test_5254,primary clear
test_5255,primary agriculture clear road
test_5256,primary agriculture clear road cultivation
test_5257,primary agriculture clear habitation road
test_5258,cloudy
test_5259,cloudy
test_5260,primary agriculture clear
test_5261,primary agriculture clear water
test_5262,cloudy
test_5263,primary water partly_cloudy
test_5264,haze primary water road
test_5265,primary water partly_cloudy
test_5266,primary clear
test_5267,primary clear water
test_5268,primary agriculture road partly_cloudy bare_ground
test_5269,cloudy
test_5270,cloudy
test_5271,cloudy
test_5272,primary clear water road
test_5273,cloudy
test_5274,primary water partly_cloudy
test_5275,primary agriculture water partly_cloudy
test_5276,primary water partly_cloudy
test_5277,primary clear water
test_5278,haze primary
test_5279,primary water partly_cloudy
test_5280,primary water partly_cloudy
test_5281,primary partly_cloudy
test_5282,primary agriculture road partly_cloudy
test_5283,cloudy
test_5284,primary agriculture water road partly_cloudy
test_5285,haze primary water
test_5286,primary partly_cloudy
test_5287,haze primary
test_5288,cloudy
test_5289,primary partly_cloudy
test_5290,cloudy
test_5291,cloudy
test_5292,primary clear water road
test_5293,haze primary water
test_5294,primary partly_cloudy
test_5295,haze primary
test_5296,haze primary water
test_5297,cloudy
test_5298,primary water partly_cloudy
test_5299,primary clear water road
test_5300,cloudy
test_5301,primary clear
test_5302,primary water partly_cloudy
test_5303,haze primary
test_5304,primary clear water
test_5305,haze primary
test_5306,haze primary water
test_5307,primary clear road
test_5308,primary water partly_cloudy
test_5309,haze primary
test_5310,haze primary
test_5311,primary partly_cloudy
test_5312,cloudy
test_5313,primary partly_cloudy
test_5314,primary water partly_cloudy
test_5315,haze primary water
test_5316,cloudy
test_5317,primary water road partly_cloudy
test_5318,primary clear water
test_5319,haze primary water road
test_5320,haze primary
test_5321,primary road partly_cloudy
test_5322,primary clear water
test_5323,cloudy
test_5324,primary clear water
test_5325,primary clear road
test_5326,haze primary water
test_5327,primary agriculture clear water
test_5328,cloudy
test_5329,haze primary
test_5330,cloudy
test_5331,cloudy
test_5332,primary water partly_cloudy
test_5333,haze primary water road
test_5334,primary water partly_cloudy
test_5335,primary agriculture water road partly_cloudy
test_5336,primary agriculture road partly_cloudy
test_5337,primary clear
test_5338,cloudy
test_5339,haze primary
test_5340,primary clear water road
test_5341,haze primary water
test_5342,primary clear water
test_5343,primary clear road
test_5344,primary agriculture clear
test_5345,primary clear
test_5346,primary water partly_cloudy
test_5347,primary partly_cloudy
test_5348,primary water partly_cloudy
test_5349,primary water partly_cloudy
test_5350,primary clear water road
test_5351,haze primary
test_5352,primary partly_cloudy
test_5353,primary agriculture water partly_cloudy
test_5354,primary partly_cloudy
test_5355,primary clear water road
test_5356,primary water partly_cloudy
test_5357,primary water partly_cloudy
test_5358,cloudy
test_5359,primary water partly_cloudy
test_5360,primary water partly_cloudy
test_5361,primary clear water
test_5362,primary clear water
test_5363,primary water road partly_cloudy
test_5364,primary clear water
test_5365,cloudy
test_5366,primary partly_cloudy
test_5367,cloudy
test_5368,primary clear
test_5369,primary clear water
test_5370,primary clear water road
test_5371,primary clear road
test_5372,cloudy
test_5373,haze primary
test_5374,primary water partly_cloudy
test_5375,cloudy
test_5376,primary clear water road
test_5377,primary clear water
test_5378,primary clear water
test_5379,primary clear
test_5380,primary clear
test_5381,primary agriculture clear water road
test_5382,primary clear
test_5383,primary water partly_cloudy
test_5384,cloudy
test_5385,primary agriculture partly_cloudy
test_5386,cloudy
test_5387,primary agriculture partly_cloudy
test_5388,primary water partly_cloudy
test_5389,primary water partly_cloudy
test_5390,haze primary water
test_5391,primary agriculture clear water
test_5392,cloudy
test_5393,primary water partly_cloudy
test_5394,cloudy
test_5395,haze primary water
test_5396,cloudy
test_5397,haze primary water
test_5398,primary clear water road
test_5399,primary agriculture clear
test_5400,primary clear
test_5401,primary agriculture clear road
test_5402,cloudy
test_5403,primary water partly_cloudy
test_5404,haze primary water
test_5405,primary water partly_cloudy
test_5406,cloudy
test_5407,primary clear water
test_5408,primary clear water
test_5409,cloudy
test_5410,primary water partly_cloudy
test_5411,cloudy
test_5412,cloudy
test_5413,cloudy
test_5414,primary partly_cloudy
test_5415,primary agriculture road partly_cloudy
test_5416,primary partly_cloudy
test_5417,cloudy
test_5418,primary clear water
test_5419,primary agriculture clear water
test_5420,primary partly_cloudy
test_5421,primary clear water
test_5422,cloudy
test_5423,primary water partly_cloudy
test_5424,haze primary water road
test_5425,primary clear water
test_5426,primary clear water
test_5427,cloudy
test_5428,primary clear
test_5429,primary agriculture clear road
test_5430,cloudy
test_5431,cloudy
test_5432,primary clear water
test_5433,primary clear
test_5434,primary water partly_cloudy
test_5435,haze primary water
test_5436,haze primary
test_5437,cloudy
test_5438,primary water partly_cloudy
test_5439,primary water partly_cloudy
test_5440,primary water partly_cloudy
test_5441,haze primary
test_5442,primary partly_cloudy
test_5443,primary partly_cloudy
test_5444,cloudy
test_5445,cloudy
test_5446,primary water partly_cloudy
test_5447,primary clear water
test_5448,primary clear water
test_5449,primary clear water
test_5450,primary clear water
test_5451,haze primary water
test_5452,primary clear road
test_5453,primary clear water road
test_5454,primary agriculture clear water road
test_5455,primary clear
test_5456,haze primary water road
test_5457,primary agriculture clear road
test_5458,primary partly_cloudy
test_5459,primary agriculture road partly_cloudy
test_5460,cloudy
test_5461,cloudy
test_5462,primary clear water
test_5463,primary water partly_cloudy
test_5464,haze primary
test_5465,cloudy
test_5466,primary clear water
test_5467,primary agriculture water road partly_cloudy
test_5468,primary clear
test_5469,primary clear water
test_5470,primary clear water road
test_5471,primary agriculture clear
test_5472,primary clear water road
test_5473,primary clear
test_5474,primary partly_cloudy
test_5475,cloudy
test_5476,primary partly_cloudy
test_5477,primary agriculture water road partly_cloudy
test_5478,primary clear
test_5479,cloudy
test_5480,primary partly_cloudy
test_5481,primary clear water
test_5482,primary partly_cloudy
test_5483,primary clear water road
test_5484,cloudy
test_5485,primary partly_cloudy
test_5486,primary clear water road
test_5487,primary agriculture partly_cloudy
test_5488,primary clear
test_5489,haze primary water
test_5490,primary partly_cloudy
test_5491,haze primary water
test_5492,cloudy
test_5493,cloudy
test_5494,haze primary
test_5495,cloudy
test_5496,cloudy
test_5497,cloudy
test_5498,cloudy
test_5499,cloudy
test_5500,primary agriculture road partly_cloudy bare_ground
test_5501,primary agriculture road partly_cloudy
test_5502,primary clear water
test_5503,primary water partly_cloudy
test_5504,cloudy
test_5505,haze primary
test_5506,haze primary agriculture water
test_5507,primary clear water
test_5508,primary partly_cloudy
test_5509,primary clear water
test_5510,primary clear water
test_5511,primary clear
test_5512,primary clear
test_5513,primary clear water
test_5514,haze primary
test_5515,primary partly_cloudy
test_5516,primary agriculture clear water road
test_5517,cloudy
test_5518,primary clear water road
test_5519,cloudy
test_5520,primary agriculture clear water
test_5521,cloudy
test_5522,haze primary water
test_5523,primary clear water road
test_5524,primary clear water
test_5525,primary clear water
test_5526,primary clear water road
test_5527,primary clear
test_5528,primary clear road
test_5529,haze primary water
test_5530,primary agriculture road partly_cloudy
test_5531,cloudy
test_5532,primary clear water road
test_5533,primary clear
test_5534,primary agriculture clear road
test_5535,cloudy
test_5536,primary partly_cloudy
test_5537,primary partly_cloudy
test_5538,primary clear water
test_5539,primary agriculture road partly_cloudy
test_5540,cloudy
test_5541,primary clear water
test_5542,haze primary
test_5543,primary water partly_cloudy
test_5544,primary clear road
test_5545,cloudy
test_5546,haze primary water cultivation
test_5547,cloudy
test_5548,haze primary water
test_5549,primary agriculture clear water
test_5550,cloudy
test_5551,primary clear water
test_5552,primary clear water
test_5553,primary clear water
test_5554,primary clear water
test_5555,cloudy
test_5556,primary clear water road
test_5557,primary clear water
test_5558,cloudy
test_5559,primary agriculture clear
test_5560,primary agriculture clear
test_5561,primary water partly_cloudy
test_5562,primary clear road
test_5563,primary clear water
test_5564,primary agriculture water partly_cloudy
test_5565,primary partly_cloudy
test_5566,primary water partly_cloudy
test_5567,primary water partly_cloudy
test_5568,primary agriculture clear water road
test_5569,primary clear water
test_5570,haze primary water
test_5571,primary water partly_cloudy
test_5572,primary agriculture clear water road
test_5573,primary agriculture partly_cloudy
test_5574,primary clear water road
test_5575,cloudy
test_5576,cloudy
test_5577,haze primary water road
test_5578,cloudy
test_5579,primary clear
test_5580,haze primary water
test_5581,primary clear road
test_5582,cloudy
test_5583,primary agriculture partly_cloudy
test_5584,primary clear water
test_5585,primary clear water road
test_5586,primary clear
test_5587,cloudy
test_5588,haze primary water
test_5589,primary clear road
test_5590,primary agriculture water partly_cloudy
test_5591,primary agriculture partly_cloudy
test_5592,primary partly_cloudy
test_5593,primary clear road
test_5594,primary agriculture clear water road
test_5595,primary agriculture clear road
test_5596,primary clear water
test_5597,primary agriculture water partly_cloudy
test_5598,primary agriculture clear
test_5599,cloudy
test_5600,cloudy
test_5601,cloudy
test_5602,cloudy
test_5603,primary partly_cloudy
test_5604,cloudy
test_5605,primary water road partly_cloudy
test_5606,haze primary water
test_5607,primary agriculture partly_cloudy
test_5608,primary agriculture water partly_cloudy
test_5609,primary water partly_cloudy
test_5610,primary clear
test_5611,primary clear
test_5612,haze primary agriculture water
test_5613,cloudy
test_5614,primary agriculture cultivation partly_cloudy
test_5615,cloudy
test_5616,haze primary water
test_5617,cloudy
test_5618,primary water partly_cloudy
test_5619,haze primary water
test_5620,cloudy
test_5621,primary clear
test_5622,cloudy
test_5623,primary clear water
test_5624,haze primary
test_5625,primary clear water
test_5626,primary clear water
test_5627,cloudy
test_5628,primary water partly_cloudy
test_5629,primary clear water
test_5630,primary clear
test_5631,primary clear
test_5632,haze primary
test_5633,primary agriculture clear water road
test_5634,primary clear water
test_5635,primary clear road
test_5636,haze primary
test_5637,primary clear water
test_5638,primary agriculture clear water
test_5639,primary partly_cloudy
test_5640,primary clear water
test_5641,primary clear road
test_5642,cloudy
test_5643,primary clear
test_5644,primary clear road
test_5645,primary water partly_cloudy
test_5646,primary partly_cloudy
test_5647,primary agriculture clear road
test_5648,primary clear water road
test_5649,primary clear water
test_5650,primary water partly_cloudy
test_5651,primary water partly_cloudy
test_5652,primary water partly_cloudy
test_5653,primary clear
test_5654,haze primary water
test_5655,primary water partly_cloudy
test_5656,primary clear water
test_5657,primary clear
test_5658,primary water partly_cloudy
test_5659,primary clear water
test_5660,primary partly_cloudy
test_5661,primary water partly_cloudy
test_5662,primary partly_cloudy
test_5663,primary clear
test_5664,haze primary water road
test_5665,primary agriculture clear water cultivation
test_5666,cloudy
test_5667,cloudy
test_5668,primary water road partly_cloudy
test_5669,cloudy
test_5670,primary water partly_cloudy
test_5671,primary water partly_cloudy
test_5672,primary partly_cloudy
test_5673,primary partly_cloudy
test_5674,cloudy
test_5675,cloudy
test_5676,primary clear
test_5677,primary agriculture clear road
test_5678,primary water partly_cloudy
test_5679,primary clear water road
test_5680,primary clear water road
test_5681,primary partly_cloudy
test_5682,primary clear
test_5683,primary clear
test_5684,primary clear water
test_5685,haze primary water
test_5686,primary agriculture clear water road bare_ground
test_5687,primary clear bare_ground
test_5688,cloudy
test_5689,primary clear
test_5690,primary clear
test_5691,cloudy
test_5692,primary water partly_cloudy
test_5693,primary agriculture clear water road
test_5694,primary clear
test_5695,primary clear water road
test_5696,primary agriculture cultivation partly_cloudy
test_5697,cloudy
test_5698,cloudy
test_5699,cloudy
test_5700,primary clear water road
test_5701,cloudy
test_5702,primary agriculture clear water road
test_5703,cloudy
test_5704,primary agriculture clear water
test_5705,primary clear water
test_5706,primary agriculture clear water road
test_5707,primary clear water
test_5708,cloudy
test_5709,haze primary water
test_5710,cloudy
test_5711,cloudy
test_5712,primary agriculture clear road
test_5713,haze primary water
test_5714,primary agriculture clear water road
test_5715,primary water partly_cloudy
test_5716,primary water partly_cloudy
test_5717,primary water partly_cloudy
test_5718,cloudy
test_5719,primary agriculture clear
test_5720,primary clear water
test_5721,primary partly_cloudy
test_5722,primary water partly_cloudy
test_5723,haze primary
test_5724,cloudy
test_5725,primary partly_cloudy
test_5726,primary agriculture water road partly_cloudy
test_5727,primary clear water road
test_5728,primary agriculture partly_cloudy
test_5729,primary partly_cloudy
test_5730,haze primary water
test_5731,haze primary water
test_5732,primary agriculture clear water
test_5733,haze primary
test_5734,primary clear water
test_5735,haze primary
test_5736,primary partly_cloudy
test_5737,cloudy
test_5738,primary agriculture partly_cloudy
test_5739,primary water partly_cloudy
test_5740,primary clear water road
test_5741,haze primary water
test_5742,primary clear water
test_5743,cloudy
test_5744,primary clear road
test_5745,primary clear water
test_5746,primary clear water
test_5747,primary water partly_cloudy
test_5748,primary water partly_cloudy
test_5749,primary agriculture water road cultivation partly_cloudy
test_5750,haze primary water
test_5751,primary partly_cloudy
test_5752,primary clear water
test_5753,primary clear
test_5754,cloudy
test_5755,primary clear water
test_5756,primary water road partly_cloudy
test_5757,primary clear water
test_5758,primary clear water
test_5759,haze primary water
test_5760,primary partly_cloudy
test_5761,primary agriculture clear road
test_5762,primary clear
test_5763,primary clear
test_5764,primary water partly_cloudy
test_5765,haze primary water
test_5766,primary agriculture clear
test_5767,cloudy
test_5768,primary clear water
test_5769,cloudy
test_5770,primary clear water
test_5771,primary partly_cloudy
test_5772,cloudy
test_5773,primary clear water road
test_5774,primary clear water
test_5775,primary partly_cloudy
test_5776,haze primary water
test_5777,cloudy
test_5778,primary clear water
test_5779,primary clear water
test_5780,cloudy
test_5781,primary water partly_cloudy
test_5782,primary clear
test_5783,haze primary
test_5784,cloudy
test_5785,primary agriculture clear water road
test_5786,cloudy
test_5787,primary agriculture clear water road
test_5788,primary agriculture clear
test_5789,primary clear water
test_5790,primary partly_cloudy
test_5791,primary agriculture road partly_cloudy
test_5792,cloudy
test_5793,primary agriculture habitation road cultivation partly_cloudy
test_5794,primary agriculture clear water road
test_5795,primary agriculture water partly_cloudy
test_5796,primary clear water
test_5797,primary agriculture clear water
test_5798,cloudy
test_5799,primary clear
test_5800,primary water partly_cloudy
test_5801,haze primary water
test_5802,primary clear water
test_5803,primary clear
test_5804,primary water partly_cloudy
test_5805,primary agriculture partly_cloudy
test_5806,haze primary water
test_5807,primary clear water road
test_5808,primary agriculture clear road
test_5809,primary agriculture clear road
test_5810,cloudy
test_5811,primary partly_cloudy
test_5812,cloudy
test_5813,primary clear water
test_5814,primary clear
test_5815,primary clear
test_5816,primary clear
test_5817,primary agriculture road partly_cloudy
test_5818,cloudy
test_5819,primary clear road
test_5820,primary clear road
test_5821,primary road partly_cloudy
test_5822,haze primary water
test_5823,primary partly_cloudy
test_5824,cloudy
test_5825,cloudy
test_5826,primary agriculture partly_cloudy
test_5827,primary clear
test_5828,primary agriculture cultivation partly_cloudy
test_5829,primary partly_cloudy
test_5830,cloudy
test_5831,primary clear water
test_5832,primary clear water
test_5833,primary clear water
test_5834,cloudy
