image_name,tags
test_10266,clear primary
test_10267,haze primary
test_10268,cloudy
test_10269,clear
test_10270,clear
test_10271,clear
test_10272,clear
test_10273,partly_cloudy
test_10274,cloudy
test_10275,clear primary
test_10276,clear
test_10277,cloudy
test_10278,partly_cloudy
test_10279,haze
test_10280,partly_cloudy
test_10281,clear
test_10282,clear
test_10283,clear
test_10284,clear
test_10285,clear
test_10286,haze
test_10287,cloudy
test_10288,partly_cloudy
test_10289,partly_cloudy
test_10290,clear primary
test_10291,partly_cloudy
test_10292,clear
test_10293,cloudy
test_10294,clear
test_10295,clear
test_10296,clear primary
test_10297,clear
test_10298,clear primary
test_10299,clear
test_10300,clear
test_10301,clear
test_10302,clear
test_10303,clear
test_10304,clear
test_10305,clear primary
test_10306,clear
test_10307,partly_cloudy
test_10308,clear
test_10309,partly_cloudy
test_10310,clear
test_10311,clear
test_10312,clear primary
test_10313,clear
test_10314,haze
test_10315,clear
test_10316,clear primary
test_10317,clear primary
test_10318,clear
test_10319,clear
test_10320,clear
test_10321,clear primary
test_10322,clear primary
test_10323,partly_cloudy
test_10324,clear
test_10325,partly_cloudy
test_10326,clear
test_10327,clear
test_10328,clear
test_10329,clear
test_10330,clear
test_10331,clear
test_10332,clear
test_10333,clear
test_10334,clear
test_10335,haze
test_10336,clear
test_10337,clear
test_10338,partly_cloudy
test_10339,haze
test_10340,clear
test_10341,clear
test_10342,partly_cloudy
test_10343,clear
test_10344,clear primary
test_10345,clear
test_10346,partly_cloudy
test_10347,clear
test_10348,cloudy
test_10349,clear
test_10350,cloudy
test_10351,clear
test_10352,clear primary
test_10353,clear
test_10354,clear
test_10355,clear
test_10356,clear primary
test_10357,clear
test_10358,clear
test_10359,clear
test_10360,clear
test_10361,clear primary
test_10362,clear
test_10363,clear
test_10364,clear
test_10365,haze primary
test_10366,clear
test_10367,partly_cloudy
test_10368,cloudy
test_10369,partly_cloudy
test_10370,clear
test_10371,haze
test_10372,clear
test_10373,clear primary
test_10374,clear
test_10375,clear primary
test_10376,clear
test_10377,partly_cloudy
test_10378,clear
test_10379,haze primary
test_10380,clear
test_10381,clear primary
test_10382,clear primary
test_10383,clear
test_10384,clear
test_10385,clear primary
test_10386,clear primary
test_10387,clear
test_10388,clear
test_10389,clear
test_10390,clear primary
test_10391,cloudy
test_10392,clear
test_10393,partly_cloudy
test_10394,haze primary
test_10395,clear
test_10396,clear primary
test_10397,haze primary
test_10398,clear
test_10399,haze primary
test_10400,clear
test_10401,clear primary
test_10402,clear
test_10403,partly_cloudy
test_10404,clear
test_10405,clear
test_10406,partly_cloudy
test_10407,clear
test_10408,clear
test_10409,partly_cloudy
test_10410,clear
test_10411,haze
test_10412,clear primary
test_10413,clear
test_10414,clear
test_10415,clear
test_10416,clear
test_10417,clear
test_10418,clear
test_10419,cloudy
test_10420,clear
test_10421,clear
test_10422,clear primary
test_10423,clear primary
test_10424,clear primary
test_10425,clear primary
test_10426,clear
test_10427,clear
test_10428,partly_cloudy
test_10429,partly_cloudy
test_10430,clear
test_10431,clear primary
test_10432,partly_cloudy
test_10433,partly_cloudy
test_10434,clear
test_10435,partly_cloudy primary
test_10436,clear
test_10437,cloudy
test_10438,clear
test_10439,clear
test_10440,clear primary
test_10441,clear
test_10442,clear
test_10443,clear
test_10444,clear
test_10445,clear
test_10446,clear
test_10447,partly_cloudy primary
test_10448,clear primary
test_10449,partly_cloudy
test_10450,clear
test_10451,clear primary
test_10452,clear
test_10453,clear
test_10454,clear
test_10455,haze primary
test_10456,partly_cloudy
test_10457,clear
test_10458,clear
test_10459,partly_cloudy
test_10460,clear
test_10461,clear primary
test_10462,partly_cloudy
test_10463,partly_cloudy primary
test_10464,clear
test_10465,partly_cloudy
test_10466,clear primary
test_10467,cloudy
test_10468,cloudy
test_10469,clear
test_10470,clear
test_10471,clear
test_10472,clear
test_10473,clear
test_10474,clear water
test_10475,clear
test_10476,clear
test_10477,clear primary
test_10478,clear
test_10479,clear
test_10480,clear
test_10481,haze
test_10482,clear
test_10483,clear
test_10484,clear
test_10485,partly_cloudy primary
test_10486,clear
test_10487,clear
test_10488,clear
test_10489,clear primary
test_10490,partly_cloudy primary
test_10491,clear
test_10492,clear
test_10493,clear
test_10494,partly_cloudy primary
test_10495,clear
test_10496,clear
test_10497,clear primary
test_10498,partly_cloudy
test_10499,clear
test_10500,partly_cloudy
test_10501,clear
test_10502,clear
test_10503,haze
test_10504,partly_cloudy
test_10505,partly_cloudy
test_10506,clear
test_10507,clear primary
test_10508,clear
test_10509,partly_cloudy
test_10510,clear
test_10511,partly_cloudy primary
test_10512,partly_cloudy
test_10513,clear
test_10514,clear
test_10515,clear primary
test_10516,clear
test_10517,partly_cloudy
test_10518,clear
test_10519,clear primary
test_10520,clear
test_10521,haze
test_10522,clear
test_10523,clear primary
test_10524,clear
test_10525,clear
test_10526,clear
test_10527,partly_cloudy
test_10528,clear
test_10529,clear primary
test_10530,partly_cloudy
test_10531,partly_cloudy
test_10532,clear primary
test_10533,clear
test_10534,clear
test_10535,clear
test_10536,cloudy
test_10537,clear
test_10538,cloudy
test_10539,clear
test_10540,cloudy
test_10541,partly_cloudy
test_10542,clear
test_10543,partly_cloudy primary
test_10544,clear
test_10545,clear
test_10546,cloudy
test_10547,clear
test_10548,clear
test_10549,clear
test_10550,clear primary
test_10551,clear
test_10552,cloudy
test_10553,clear
test_10554,clear
test_10555,partly_cloudy
test_10556,clear
test_10557,partly_cloudy
test_10558,clear
test_10559,haze primary
test_10560,partly_cloudy
test_10561,clear
test_10562,clear
test_10563,clear
test_10564,clear
test_10565,clear primary
test_10566,clear primary
test_10567,partly_cloudy primary
test_10568,clear
test_10569,clear primary
test_10570,clear
test_10571,clear
test_10572,clear
test_10573,clear
test_10574,partly_cloudy primary
test_10575,haze primary
test_10576,clear
test_10577,clear primary
test_10578,clear primary
test_10579,partly_cloudy
test_10580,partly_cloudy
test_10581,clear
test_10582,clear
test_10583,partly_cloudy
test_10584,clear
test_10585,clear
test_10586,clear
test_10587,clear
test_10588,clear
test_10589,clear
test_10590,clear primary
test_10591,clear
test_10592,partly_cloudy
test_10593,clear
test_10594,clear
test_10595,cloudy
test_10596,partly_cloudy
test_10597,partly_cloudy
test_10598,clear
test_10599,clear
test_10600,clear
test_10601,partly_cloudy
test_10602,clear
test_10603,clear
test_10604,haze primary
test_10605,clear
test_10606,clear
test_10607,clear
test_10608,haze primary
test_10609,clear
test_10610,clear primary
test_10611,partly_cloudy
test_10612,cloudy
test_10613,partly_cloudy
test_10614,clear
test_10615,clear
test_10616,clear
test_10617,partly_cloudy
test_10618,clear
test_10619,partly_cloudy
test_10620,partly_cloudy
test_10621,clear
test_10622,partly_cloudy
test_10623,clear
test_10624,partly_cloudy
test_10625,partly_cloudy
test_10626,clear
test_10627,clear
test_10628,clear
test_10629,clear primary
test_10630,clear
test_10631,clear
test_10632,clear
test_10633,clear
test_10634,clear
test_10635,partly_cloudy
test_10636,haze
test_10637,clear
test_10638,clear
test_10639,clear
test_10640,haze
test_10641,clear
test_10642,clear
test_10643,partly_cloudy
test_10644,clear
test_10645,partly_cloudy primary
test_10646,clear
test_10647,clear
test_10648,clear
test_10649,cloudy
test_10650,clear primary
test_10651,partly_cloudy
test_10652,clear
test_10653,clear
test_10654,cloudy
test_10655,clear
test_10656,clear
test_10657,clear
test_10658,clear
test_10659,clear
test_10660,clear
test_10661,partly_cloudy
test_10662,clear
test_10663,clear
test_10664,clear
test_10665,clear
test_10666,clear
test_10667,clear
test_10668,clear
test_10669,cloudy
test_10670,clear primary
test_10671,cloudy
test_10672,clear
test_10673,clear
test_10674,partly_cloudy primary
test_10675,clear
test_10676,clear primary
test_10677,clear
test_10678,partly_cloudy primary
test_10679,partly_cloudy
test_10680,clear
test_10681,cloudy
test_10682,haze
test_10683,clear
test_10684,clear primary
test_10685,clear
test_10686,clear
test_10687,clear
test_10688,clear
test_10689,clear
test_10690,clear
test_10691,clear
test_10692,partly_cloudy primary
test_10693,clear
test_10694,clear
test_10695,partly_cloudy
test_10696,clear
test_10697,clear
test_10698,clear
test_10699,clear
test_10700,clear
test_10701,partly_cloudy
test_10702,clear
test_10703,clear primary
test_10704,clear primary
test_10705,clear
test_10706,clear primary
test_10707,haze
test_10708,clear
test_10709,clear
test_10710,clear
test_10711,clear primary
test_10712,clear
test_10713,clear
test_10714,clear
test_10715,clear
test_10716,clear
test_10717,clear
test_10718,clear primary
test_10719,partly_cloudy primary
test_10720,clear primary
test_10721,clear
test_10722,clear
test_10723,partly_cloudy
test_10724,partly_cloudy
test_10725,clear
test_10726,clear
test_10727,partly_cloudy
test_10728,partly_cloudy
test_10729,clear
test_10730,clear
test_10731,clear primary
test_10732,cloudy
test_10733,haze
test_10734,cloudy
test_10735,clear
test_10736,clear
test_10737,clear
test_10738,partly_cloudy
test_10739,partly_cloudy
test_10740,clear
test_10741,cloudy
test_10742,partly_cloudy
test_10743,clear
test_10744,clear
test_10745,clear
test_10746,partly_cloudy
test_10747,clear
test_10748,clear water
test_10749,clear
test_10750,partly_cloudy
test_10751,clear
test_10752,partly_cloudy
test_10753,clear
test_10754,clear primary
test_10755,clear
test_10756,clear
test_10757,clear primary
test_10758,clear
test_10759,cloudy
test_10760,cloudy
test_10761,clear
test_10762,haze
test_10763,clear
test_10764,partly_cloudy
test_10765,partly_cloudy
test_10766,clear
test_10767,clear
test_10768,cloudy
test_10769,clear
test_10770,clear primary
test_10771,clear
test_10772,clear
test_10773,clear
test_10774,clear
test_10775,partly_cloudy
test_10776,clear
test_10777,clear primary
test_10778,clear
test_10779,clear
test_10780,clear
test_10781,clear primary
test_10782,clear
test_10783,clear
test_10784,clear
test_10785,clear primary
test_10786,clear
test_10787,clear
test_10788,clear
test_10789,clear
test_10790,clear
test_10791,clear
test_10792,partly_cloudy
test_10793,clear
test_10794,partly_cloudy
test_10795,clear
test_10796,clear
test_10797,partly_cloudy
test_10798,partly_cloudy
test_10799,clear
test_10800,clear
test_10801,haze primary
test_10802,clear
test_10803,clear
test_10804,clear
test_10805,clear
test_10806,clear
test_10807,clear
test_10808,clear
test_10809,clear
test_10810,clear
test_10811,clear
test_10812,clear primary
test_10813,clear
test_10814,clear
test_10815,partly_cloudy
test_10816,clear
test_10817,clear
test_10818,clear
test_10819,partly_cloudy primary
test_10820,clear water
test_10821,clear
test_10822,clear primary
test_10823,clear
test_10824,clear
test_10825,clear
test_10826,clear
test_10827,haze
test_10828,clear
test_10829,clear
test_10830,clear
test_10831,clear
test_10832,clear primary
test_10833,clear
test_10834,clear
test_10835,clear primary
test_10836,clear
test_10837,partly_cloudy
test_10838,clear
test_10839,partly_cloudy
test_10840,clear
test_10841,clear
test_10842,partly_cloudy
test_10843,clear
test_10844,partly_cloudy
test_10845,partly_cloudy
test_10846,cloudy
test_10847,clear
test_10848,haze
test_10849,clear
test_10850,clear
test_10851,clear
test_10852,partly_cloudy
test_10853,partly_cloudy
test_10854,partly_cloudy
test_10855,clear
test_10856,partly_cloudy primary
test_10857,partly_cloudy
test_10858,clear
test_10859,clear
test_10860,clear
test_10861,clear
test_10862,clear
test_10863,clear
test_10864,clear
test_10865,clear
test_10866,clear
test_10867,partly_cloudy primary
test_10868,clear
test_10869,clear primary
test_10870,clear
test_10871,clear
test_10872,cloudy
test_10873,haze
test_10874,clear
test_10875,partly_cloudy
test_10876,clear primary
test_10877,clear
test_10878,partly_cloudy
test_10879,clear primary
test_10880,partly_cloudy primary
test_10881,partly_cloudy
test_10882,partly_cloudy
test_10883,clear primary
test_10884,clear
test_10885,clear
test_10886,partly_cloudy primary
test_10887,clear
test_10888,clear
test_10889,haze primary
test_10890,partly_cloudy
test_10891,clear
test_10892,clear primary
test_10893,clear
test_10894,partly_cloudy primary
test_10895,clear
test_10896,haze
test_10897,cloudy
test_10898,cloudy
test_10899,clear
test_10900,clear
test_10901,clear
test_10902,cloudy
test_10903,clear
test_10904,partly_cloudy
test_10905,cloudy
test_10906,partly_cloudy primary
test_10907,clear
test_10908,partly_cloudy
test_10909,clear
test_10910,partly_cloudy
test_10911,clear
test_10912,partly_cloudy
test_10913,clear
test_10914,clear
test_10915,clear
test_10916,clear
test_10917,clear
test_10918,clear primary
test_10919,clear primary
test_10920,clear primary
test_10921,partly_cloudy
test_10922,haze primary
test_10923,clear
test_10924,partly_cloudy primary
test_10925,clear
test_10926,partly_cloudy primary
test_10927,partly_cloudy
test_10928,clear
test_10929,clear
test_10930,clear
test_10931,cloudy
test_10932,cloudy
test_10933,clear
test_10934,clear
test_10935,clear
test_10936,clear
test_10937,clear
test_10938,clear
test_10939,clear
test_10940,clear
test_10941,clear primary
test_10942,cloudy
test_10943,clear primary
test_10944,clear
test_10945,partly_cloudy primary
test_10946,clear primary
test_10947,partly_cloudy
test_10948,clear
test_10949,clear
test_10950,clear
test_10951,clear
test_10952,clear
test_10953,clear
test_10954,partly_cloudy primary
test_10955,clear
test_10956,clear primary
test_10957,partly_cloudy
test_10958,clear primary
test_10959,clear
test_10960,clear
test_10961,clear
test_10962,clear primary
test_10963,clear primary
test_10964,haze
test_10965,clear
test_10966,cloudy
test_10967,clear
test_10968,clear
test_10969,partly_cloudy primary
test_10970,cloudy
test_10971,partly_cloudy primary
test_10972,clear
test_10973,clear
test_10974,cloudy
test_10975,cloudy
test_10976,clear
test_10977,clear
test_10978,clear primary
test_10979,clear primary
test_10980,clear
test_10981,clear primary
test_10982,partly_cloudy
test_10983,partly_cloudy
test_10984,clear
test_10985,clear
test_10986,partly_cloudy
test_10987,clear primary
test_10988,clear
test_10989,clear
test_10990,clear
test_10991,haze
test_10992,clear primary
test_10993,partly_cloudy
test_10994,clear primary
test_10995,clear
test_10996,clear primary
test_10997,clear
test_10998,clear
test_10999,cloudy
test_11000,partly_cloudy
test_11001,cloudy
test_11002,clear
test_11003,clear primary
test_11004,clear primary
test_11005,clear
test_11006,clear
test_11007,partly_cloudy primary
test_11008,clear
test_11009,cloudy
test_11010,clear primary
test_11011,haze primary
test_11012,clear primary
test_11013,clear
test_11014,clear
test_11015,clear water
test_11016,clear
test_11017,clear
test_11018,clear primary
test_11019,partly_cloudy
test_11020,clear
test_11021,clear primary
test_11022,partly_cloudy
test_11023,partly_cloudy primary
test_11024,clear primary
test_11025,clear
test_11026,clear
test_11027,haze
test_11028,haze
test_11029,partly_cloudy
test_11030,clear
test_11031,clear
test_11032,clear primary
test_11033,clear
test_11034,partly_cloudy
test_11035,clear
test_11036,partly_cloudy
test_11037,partly_cloudy
test_11038,clear
test_11039,clear
test_11040,clear
test_11041,haze
test_11042,partly_cloudy
test_11043,cloudy
test_11044,haze
test_11045,clear
test_11046,clear primary
test_11047,clear
test_11048,partly_cloudy
test_11049,clear primary
test_11050,partly_cloudy
test_11051,partly_cloudy
test_11052,clear
test_11053,clear
test_11054,clear primary
test_11055,clear
test_11056,clear
test_11057,clear
test_11058,clear primary
test_11059,clear
test_11060,clear
test_11061,clear primary
test_11062,clear
test_11063,clear
test_11064,clear
test_11065,clear primary
test_11066,clear
test_11067,clear primary
test_11068,clear
test_11069,clear primary
test_11070,clear
test_11071,clear water
test_11072,clear
test_11073,clear primary
test_11074,clear
test_11075,clear
test_11076,clear
test_11077,cloudy
test_11078,partly_cloudy primary
test_11079,clear
test_11080,clear
test_11081,clear
test_11082,partly_cloudy
test_11083,clear
test_11084,clear primary
test_11085,clear
test_11086,clear
test_11087,clear
test_11088,partly_cloudy
test_11089,haze primary
test_11090,clear
test_11091,clear
test_11092,clear
test_11093,clear
test_11094,partly_cloudy
test_11095,clear primary
test_11096,clear
test_11097,clear
test_11098,partly_cloudy
test_11099,haze
test_11100,clear
test_11101,clear
test_11102,clear
test_11103,clear primary
test_11104,cloudy
test_11105,clear
test_11106,clear
test_11107,clear
test_11108,clear
test_11109,partly_cloudy
test_11110,clear
test_11111,clear
test_11112,cloudy
test_11113,clear
test_11114,haze
test_11115,clear
test_11116,partly_cloudy
test_11117,clear
test_11118,partly_cloudy
test_11119,cloudy
test_11120,clear
test_11121,partly_cloudy
test_11122,clear
test_11123,clear
test_11124,clear
test_11125,partly_cloudy
test_11126,partly_cloudy
test_11127,partly_cloudy
test_11128,clear
test_11129,clear
test_11130,partly_cloudy primary
test_11131,clear
test_11132,cloudy
test_11133,clear
test_11134,partly_cloudy
test_11135,haze primary
test_11136,partly_cloudy
test_11137,clear
test_11138,clear
test_11139,clear primary
test_11140,haze
test_11141,haze
test_11142,clear
test_11143,clear primary
test_11144,clear
test_11145,partly_cloudy
test_11146,clear
test_11147,clear
test_11148,partly_cloudy
test_11149,partly_cloudy
test_11150,partly_cloudy primary
test_11151,clear primary
test_11152,clear
test_11153,clear
test_11154,clear
test_11155,cloudy
test_11156,haze
test_11157,partly_cloudy
test_11158,clear
test_11159,clear
test_11160,partly_cloudy
test_11161,clear
test_11162,cloudy
test_11163,clear primary
test_11164,clear primary
test_11165,clear
test_11166,clear
test_11167,clear primary
test_11168,clear
test_11169,partly_cloudy
test_11170,clear
test_11171,clear
test_11172,clear primary
test_11173,partly_cloudy
test_11174,clear
test_11175,clear
test_11176,clear
test_11177,clear primary
test_11178,clear primary
test_11179,clear
test_11180,clear
test_11181,clear
test_11182,clear primary
test_11183,clear
test_11184,partly_cloudy
test_11185,clear
test_11186,clear primary
test_11187,cloudy
test_11188,clear
test_11189,clear primary
test_11190,haze primary
test_11191,clear
test_11192,clear
test_11193,clear
test_11194,clear
test_11195,clear
test_11196,clear
test_11197,clear primary
test_11198,clear
test_11199,clear
test_11200,clear
test_11201,clear
test_11202,partly_cloudy primary
test_11203,clear
test_11204,partly_cloudy
test_11205,partly_cloudy
test_11206,clear
test_11207,haze primary
test_11208,clear
test_11209,clear
test_11210,clear
test_11211,clear
test_11212,clear
test_11213,clear
test_11214,clear
test_11215,cloudy
test_11216,clear
test_11217,clear
test_11218,clear primary
test_11219,partly_cloudy
test_11220,clear
test_11221,partly_cloudy
test_11222,clear
test_11223,partly_cloudy primary
test_11224,partly_cloudy
test_11225,clear primary
test_11226,partly_cloudy
test_11227,clear
test_11228,clear primary
test_11229,clear
test_11230,clear
test_11231,clear
test_11232,partly_cloudy
test_11233,clear
test_11234,clear
test_11235,clear
test_11236,clear
test_11237,clear primary
test_11238,partly_cloudy
test_11239,clear primary
test_11240,partly_cloudy
test_11241,clear
test_11242,partly_cloudy
test_11243,partly_cloudy
test_11244,partly_cloudy
test_11245,partly_cloudy
test_11246,partly_cloudy
test_11247,clear primary
test_11248,clear
test_11249,clear
test_11250,clear
test_11251,partly_cloudy
test_11252,clear
test_11253,clear
test_11254,clear
test_11255,clear
test_11256,cloudy
test_11257,partly_cloudy
test_11258,clear
test_11259,clear primary
test_11260,clear
test_11261,clear
test_11262,clear primary
test_11263,haze primary
test_11264,clear
test_11265,clear
test_11266,partly_cloudy
test_11267,haze primary
test_11268,clear
test_11269,clear
test_11270,cloudy
test_11271,clear
test_11272,clear
test_11273,clear
test_11274,clear
test_11275,clear primary
test_11276,haze
test_11277,clear
test_11278,clear primary
test_11279,partly_cloudy
test_11280,clear primary
test_11281,clear
test_11282,clear primary
test_11283,clear
test_11284,clear primary
test_11285,clear
test_11286,clear primary
test_11287,clear
test_11288,clear
test_11289,clear
test_11290,partly_cloudy
test_11291,clear primary
test_11292,clear
test_11293,clear primary
test_11294,clear
test_11295,clear
test_11296,clear
test_11297,clear
test_11298,clear primary
test_11299,clear water
test_11300,clear
test_11301,haze
test_11302,clear
test_11303,partly_cloudy
test_11304,clear
test_11305,clear
test_11306,clear primary
test_11307,clear
test_11308,partly_cloudy
test_11309,clear primary
test_11310,clear
test_11311,partly_cloudy
test_11312,clear
test_11313,clear primary
test_11314,clear
test_11315,clear
test_11316,clear
test_11317,clear primary
test_11318,clear
test_11319,cloudy
test_11320,clear
test_11321,haze primary
test_11322,clear
test_11323,cloudy
test_11324,clear
test_11325,clear primary
test_11326,clear
test_11327,clear
test_11328,clear primary
test_11329,clear
test_11330,clear primary
test_11331,clear
test_11332,clear
test_11333,clear
test_11334,clear
test_11335,partly_cloudy
test_11336,clear
test_11337,clear
test_11338,clear
test_11339,partly_cloudy
test_11340,partly_cloudy
test_11341,clear
test_11342,clear
test_11343,partly_cloudy
test_11344,clear
test_11345,clear
test_11346,clear
test_11347,partly_cloudy
test_11348,clear
test_11349,clear
test_11350,partly_cloudy primary
test_11351,clear primary
test_11352,clear primary
test_11353,partly_cloudy primary
test_11354,clear
test_11355,clear
test_11356,clear
test_11357,clear
test_11358,haze primary
test_11359,haze primary
test_11360,clear
test_11361,clear primary
test_11362,partly_cloudy
test_11363,clear primary
test_11364,clear
test_11365,partly_cloudy
test_11366,clear primary
test_11367,clear
test_11368,haze primary
test_11369,partly_cloudy
test_11370,clear
test_11371,clear primary
test_11372,clear
test_11373,clear primary
test_11374,clear primary
test_11375,clear
test_11376,clear
test_11377,clear
test_11378,clear
test_11379,clear primary
test_11380,clear
test_11381,clear
test_11382,clear primary
test_11383,clear
test_11384,clear
test_11385,clear primary
test_11386,cloudy
test_11387,clear
test_11388,partly_cloudy
test_11389,partly_cloudy
test_11390,clear primary
test_11391,clear
test_11392,partly_cloudy
test_11393,partly_cloudy
test_11394,partly_cloudy
test_11395,haze primary
test_11396,clear
test_11397,clear
test_11398,clear
test_11399,clear
test_11400,clear
test_11401,clear primary
test_11402,clear
test_11403,clear
test_11404,clear
test_11405,partly_cloudy primary
test_11406,partly_cloudy primary
test_11407,clear primary
test_11408,partly_cloudy
test_11409,partly_cloudy
test_11410,partly_cloudy
test_11411,partly_cloudy
test_11412,cloudy
test_11413,clear
test_11414,clear
test_11415,clear
test_11416,clear
test_11417,clear
test_11418,clear
test_11419,clear
test_11420,clear
test_11421,partly_cloudy
test_11422,clear
test_11423,cloudy
test_11424,partly_cloudy
test_11425,partly_cloudy
test_11426,clear
test_11427,partly_cloudy
test_11428,partly_cloudy primary
test_11429,clear
test_11430,clear
test_11431,clear primary
test_11432,clear
test_11433,clear
test_11434,clear
test_11435,clear
test_11436,clear
test_11437,partly_cloudy
test_11438,haze
test_11439,cloudy
test_11440,clear primary
test_11441,clear
test_11442,clear
test_11443,clear
test_11444,partly_cloudy
test_11445,clear
test_11446,clear
test_11447,clear
test_11448,clear
test_11449,partly_cloudy
test_11450,partly_cloudy
test_11451,clear
test_11452,clear
test_11453,clear
test_11454,partly_cloudy
test_11455,clear
test_11456,clear
test_11457,clear
test_11458,partly_cloudy primary
test_11459,partly_cloudy
test_11460,clear primary
test_11461,clear primary
test_11462,clear
test_11463,clear primary
test_11464,clear
test_11465,clear
test_11466,haze primary
test_11467,clear
test_11468,clear primary
test_11469,clear
test_11470,cloudy
test_11471,partly_cloudy
test_11472,clear
test_11473,clear
test_11474,partly_cloudy
test_11475,clear
test_11476,clear
test_11477,clear
test_11478,clear
test_11479,partly_cloudy
test_11480,clear primary
test_11481,haze primary
test_11482,clear
test_11483,clear primary
test_11484,clear primary
test_11485,partly_cloudy primary
test_11486,clear
test_11487,clear
test_11488,clear
test_11489,clear primary
test_11490,clear
test_11491,clear
test_11492,clear
test_11493,cloudy
test_11494,clear
test_11495,haze
test_11496,clear primary
test_11497,partly_cloudy primary
test_11498,clear primary
test_11499,clear primary
test_11500,clear
test_11501,clear
test_11502,partly_cloudy
test_11503,clear
test_11504,clear
test_11505,clear
test_11506,haze
test_11507,clear
test_11508,clear
test_11509,clear
test_11510,partly_cloudy
test_11511,clear
test_11512,clear primary
test_11513,partly_cloudy
test_11514,clear
test_11515,clear primary
test_11516,cloudy
test_11517,clear
test_11518,cloudy
test_11519,clear
test_11520,clear
test_11521,clear primary
test_11522,clear
test_11523,clear
test_11524,clear primary
test_11525,partly_cloudy
test_11526,clear
test_11527,clear
test_11528,clear
test_11529,clear
test_11530,clear
test_11531,clear
test_11532,clear primary
test_11533,clear water
test_11534,clear
test_11535,clear
test_11536,clear
test_11537,partly_cloudy
test_11538,clear
test_11539,clear
test_11540,clear
test_11541,clear
test_11542,partly_cloudy
test_11543,clear primary
test_11544,clear
test_11545,clear primary
test_11546,clear
test_11547,clear
test_11548,clear
test_11549,haze
test_11550,cloudy
test_11551,partly_cloudy agriculture
test_11552,clear primary
test_11553,partly_cloudy
test_11554,clear
test_11555,clear primary
test_11556,partly_cloudy
test_11557,partly_cloudy
test_11558,clear
test_11559,clear
test_11560,clear
test_11561,clear primary
test_11562,clear
test_11563,cloudy
test_11564,clear
test_11565,clear
test_11566,partly_cloudy
test_11567,clear
test_11568,clear
test_11569,clear
test_11570,clear
test_11571,clear primary
test_11572,clear
test_11573,clear primary
test_11574,cloudy
test_11575,clear primary
test_11576,clear
test_11577,partly_cloudy
test_11578,clear
test_11579,clear
test_11580,clear
test_11581,clear
test_11582,clear
test_11583,clear
test_11584,clear
test_11585,partly_cloudy primary
test_11586,clear water
test_11587,clear
test_11588,clear
test_11589,clear
test_11590,clear
test_11591,clear
test_11592,clear primary
test_11593,clear
test_11594,haze
test_11595,clear
test_11596,clear
test_11597,clear
test_11598,partly_cloudy
test_11599,clear primary
test_11600,clear
test_11601,partly_cloudy
test_11602,clear
test_11603,clear
test_11604,clear
test_11605,clear
test_11606,clear
test_11607,clear
test_11608,clear
test_11609,clear
test_11610,clear
test_11611,clear
test_11612,clear primary
test_11613,clear
test_11614,partly_cloudy
test_11615,partly_cloudy
test_11616,clear
test_11617,clear
test_11618,clear
test_11619,clear
test_11620,clear primary
test_11621,partly_cloudy
test_11622,clear
test_11623,partly_cloudy
test_11624,cloudy
test_11625,clear
test_11626,clear primary
test_11627,clear
test_11628,haze
test_11629,partly_cloudy
test_11630,clear
test_11631,clear
test_11632,clear
test_11633,partly_cloudy
test_11634,clear
test_11635,partly_cloudy
test_11636,partly_cloudy
test_11637,clear primary
test_11638,partly_cloudy
test_11639,clear
test_11640,clear
test_11641,clear
test_11642,clear
test_11643,cloudy
test_11644,clear
test_11645,partly_cloudy
test_11646,clear
test_11647,clear
test_11648,clear
test_11649,clear primary
test_11650,partly_cloudy
test_11651,clear
test_11652,clear
test_11653,partly_cloudy
test_11654,partly_cloudy
test_11655,partly_cloudy
test_11656,partly_cloudy
test_11657,clear primary
test_11658,partly_cloudy
test_11659,haze
test_11660,clear primary
test_11661,clear
test_11662,clear
test_11663,clear
test_11664,clear primary
test_11665,clear
test_11666,cloudy
test_11667,clear primary
test_11668,clear
test_11669,clear
test_11670,clear
test_11671,clear
test_11672,clear
test_11673,partly_cloudy
test_11674,clear
test_11675,haze primary
test_11676,partly_cloudy
test_11677,partly_cloudy
test_11678,partly_cloudy
test_11679,clear
test_11680,clear
test_11681,cloudy
test_11682,partly_cloudy
test_11683,clear primary
test_11684,clear
test_11685,cloudy
test_11686,partly_cloudy
test_11687,clear
test_11688,clear
test_11689,partly_cloudy
test_11690,haze primary
test_11691,clear
test_11692,clear
test_11693,partly_cloudy
test_11694,clear
test_11695,clear primary
test_11696,clear
test_11697,clear primary
test_11698,partly_cloudy
test_11699,clear
test_11700,partly_cloudy
test_11701,clear primary
test_11702,clear
test_11703,clear primary
test_11704,clear
test_11705,clear primary
test_11706,clear
test_11707,clear
test_11708,clear
test_11709,clear
test_11710,clear
test_11711,partly_cloudy
test_11712,haze
test_11713,partly_cloudy
test_11714,cloudy
test_11715,clear
test_11716,clear
test_11717,clear
test_11718,clear
test_11719,partly_cloudy
test_11720,partly_cloudy
test_11721,partly_cloudy
test_11722,clear
test_11723,clear
test_11724,clear
test_11725,clear
test_11726,clear
test_11727,clear
test_11728,partly_cloudy
test_11729,haze
test_11730,haze primary
test_11731,clear
test_11732,clear
test_11733,clear
test_11734,clear primary
test_11735,clear
test_11736,clear
test_11737,clear
test_11738,haze
test_11739,clear
test_11740,clear
test_11741,clear
test_11742,clear primary
test_11743,clear primary
test_11744,cloudy
